DEPTH,GR,NPHI,RHOB,RT,DEPTH
4440.7,51.934,0.356,2.794,3.038,4440.7
4440.8,53.369,0.36,2.822,3.108,4440.8
4440.9,52.922,0.362,2.856,2.723,4440.9
4441.0,50.675,0.356,2.893,2.577,4441.0
4441.1,46.822,0.35,2.933,2.551,4441.1
4441.2,42.834,0.343,2.969,2.386,4441.2
4441.3,40.585,0.34,2.994,2.685,4441.3
4441.4,40.086,0.339,3.006,2.948,4441.4
4441.5,38.464,0.336,3.007,3.139,4441.5
4441.6,37.442,0.334,3.007,3.185,4441.6
4441.7,38.162,0.33,3.013,3.057,4441.7
4441.8,36.756,0.328,3.022,2.996,4441.8
4441.9,37.663,0.328,3.024,3.133,4441.9
4442.0,39.671,0.326,3.007,3.24,4442.0
4442.1,41.669,0.331,2.98,3.42,4442.1
4442.2,40.469,0.334,2.958,3.316,4442.2
4442.3,38.83,0.334,2.954,3.094,4442.3
4442.4,36.881,0.331,2.971,3.11,4442.4
4442.5,36.834,0.336,2.992,3.299,4442.5
4442.6,38.108,0.343,3.005,3.341,4442.6
4442.7,39.055,0.349,3.006,3.371,4442.7
4442.8,39.508,0.353,2.999,2.976,4442.8
4442.9,40.356,0.351,2.991,2.77,4442.9
4443.0,41.065,0.347,2.99,2.754,4443.0
4443.1,39.166,0.345,3.001,2.72,4443.1
4443.2,37.997,0.342,3.023,2.648,4443.2
4443.3,37.912,0.348,3.051,2.645,4443.3
4443.4,36.788,0.355,3.076,2.551,4443.4
4443.5,34.126,0.362,3.09,2.464,4443.5
4443.6,32.104,0.365,3.085,3.502,4443.6
4443.7,31.867,0.366,3.063,2.912,4443.7
4443.8,33.493,0.362,3.032,1.563,4443.8
4443.9,34.644,0.362,3.008,2.358,4443.9
4444.0,34.53,0.365,2.995,2.526,4444.0
4444.1,35.883,0.367,2.981,2.169,4444.1
4444.2,36.035,0.369,2.957,1.588,4444.2
4444.3,37.027,0.369,2.925,1.678,4444.3
4444.4,41.194,0.365,2.897,1.782,4444.4
4444.5,43.029,0.36,2.878,2.048,4444.5
4444.6,41.56,0.356,2.869,2.443,4444.6
4444.7,41.024,0.361,2.863,2.406,4444.7
4444.8,41.31,0.367,2.856,2.329,4444.8
4444.9,42.128,0.372,2.847,2.222,4444.9
4445.0,42.741,0.379,2.838,2.147,4445.0
4445.1,41.294,0.378,2.83,2.089,4445.1
4445.2,40.261,0.375,2.824,1.951,4445.2
4445.3,43.066,0.366,2.814,1.838,4445.3
4445.4,44.153,0.35,2.796,1.779,4445.4
4445.5,45.651,0.337,2.764,1.748,4445.5
4445.6,47.525,0.327,2.727,1.782,4445.6
4445.7,47.805,0.318,2.695,1.953,4445.7
4445.8,47.181,0.306,2.681,2.021,4445.8
4445.9,46.708,0.292,2.684,1.97,4445.9
4446.0,44.797,0.28,2.691,1.925,4446.0
4446.1,43.146,0.274,2.687,1.764,4446.1
4446.2,43.662,0.271,2.672,1.688,4446.2
4446.3,44.424,0.268,2.656,1.776,4446.3
4446.4,44.992,0.263,2.648,1.899,4446.4
4446.5,45.527,0.257,2.644,1.821,4446.5
4446.6,46.853,0.253,2.632,1.555,4446.6
4446.7,46.899,0.256,2.61,1.654,4446.7
4446.8,45.724,0.249,2.591,1.687,4446.8
4446.9,46.321,0.246,2.587,1.775,4446.9
4447.0,46.086,0.245,2.597,1.699,4447.0
4447.1,47.984,0.249,2.605,1.685,4447.1
4447.2,50.24,0.243,2.599,1.918,4447.2
4447.3,49.442,0.241,2.586,1.954,4447.3
4447.4,48.833,0.235,2.578,1.744,4447.4
4447.5,48.574,0.234,2.578,1.837,4447.5
4447.6,48.205,0.228,2.58,1.945,4447.6
4447.7,47.224,0.226,2.58,2.214,4447.7
4447.8,45.761,0.229,2.58,2.444,4447.8
4447.9,44.725,0.234,2.582,2.399,4447.9
4448.0,43.983,0.239,2.584,2.46,4448.0
4448.1,42.986,0.241,2.584,2.461,4448.1
4448.2,41.529,0.24,2.584,2.414,4448.2
4448.3,43.88,0.241,2.589,2.433,4448.3
4448.4,43.157,0.244,2.608,2.227,4448.4
4448.5,43.126,0.248,2.642,1.842,4448.5
4448.6,42.373,0.25,2.681,1.79,4448.6
4448.7,42.89,0.251,2.712,1.767,4448.7
4448.8,41.756,0.253,2.727,1.687,4448.8
4448.9,40.415,0.252,2.726,1.698,4448.9
4449.0,40.68,0.257,2.718,1.744,4449.0
4449.1,40.428,0.258,2.713,1.771,4449.1
4449.2,39.277,0.258,2.716,1.716,4449.2
4449.3,40.469,0.26,2.727,1.724,4449.3
4449.4,39.086,0.265,2.734,1.7,4449.4
4449.5,39.686,0.269,2.727,1.69,4449.5
4449.6,41.532,0.274,2.706,1.752,4449.6
4449.7,44.502,0.277,2.681,1.778,4449.7
4449.8,46.4,0.279,2.663,1.782,4449.8
4449.9,44.414,0.278,2.659,1.759,4449.9
4450.0,42.243,0.272,2.666,1.751,4450.0
4450.1,40.574,0.273,2.682,1.808,4450.1
4450.2,40.65,0.274,2.699,1.789,4450.2
4450.3,39.889,0.272,2.717,1.811,4450.3
4450.4,37.792,0.267,2.732,1.806,4450.4
4450.5,37.198,0.263,2.745,1.77,4450.5
4450.6,36.2,0.261,2.753,1.748,4450.6
4450.7,34.202,0.259,2.748,1.675,4450.7
4450.8,34.913,0.256,2.737,1.772,4450.8
4450.9,33.357,0.256,2.727,1.805,4450.9
4451.0,33.297,0.254,2.724,1.809,4451.0
4451.1,33.542,0.254,2.72,1.724,4451.1
4451.2,34.532,0.249,2.71,1.591,4451.2
4451.3,33.215,0.249,2.693,1.505,4451.3
4451.4,32.159,0.251,2.679,1.454,4451.4
4451.5,33.194,0.251,2.674,1.478,4451.5
4451.6,34.088,0.253,2.676,1.557,4451.6
4451.7,34.355,0.253,2.683,1.624,4451.7
4451.8,34.457,0.25,2.687,1.673,4451.8
4451.9,34.351,0.247,2.688,1.624,4451.9
4452.0,35.011,0.242,2.684,1.555,4452.0
4452.1,35.958,0.237,2.679,1.398,4452.1
4452.2,37.628,0.23,2.672,1.407,4452.2
4452.3,39.312,0.226,2.663,1.398,4452.3
4452.4,40.41,0.219,2.652,1.391,4452.4
4452.5,38.977,0.213,2.644,1.399,4452.5
4452.6,39.34,0.205,2.643,1.4,4452.6
4452.7,39.598,0.196,2.647,1.456,4452.7
4452.8,40.696,0.187,2.649,1.442,4452.8
4452.9,39.338,0.173,2.641,1.354,4452.9
4453.0,39.321,0.166,2.625,1.251,4453.0
4453.1,38.45,0.163,2.604,1.193,4453.1
4453.2,38.602,0.16,2.586,1.201,4453.2
4453.3,39.457,0.158,2.576,1.244,4453.3
4453.4,39.915,0.155,2.572,1.271,4453.4
4453.5,38.666,0.153,2.576,1.328,4453.5
4453.6,36.306,0.152,2.588,1.363,4453.6
4453.7,34.444,0.151,2.605,1.381,4453.7
4453.8,35.996,0.154,2.622,1.423,4453.8
4453.9,36.667,0.152,2.632,1.469,4453.9
4454.0,35.605,0.153,2.633,1.364,4454.0
4454.1,34.221,0.153,2.625,1.389,4454.1
4454.2,35.452,0.155,2.61,1.537,4454.2
4454.3,38.175,0.154,2.592,1.556,4454.3
4454.4,40.417,0.157,2.573,1.544,4454.4
4454.5,42.309,0.163,2.554,1.549,4454.5
4454.6,42.14,0.168,2.54,1.535,4454.6
4454.7,43.978,0.168,2.531,1.488,4454.7
4454.8,46.6,0.17,2.526,1.386,4454.8
4454.9,47.326,0.169,2.524,1.335,4454.9
4455.0,49.063,0.168,2.523,1.378,4455.0
4455.1,49.808,0.166,2.523,1.431,4455.1
4455.2,50.727,0.168,2.525,1.453,4455.2
4455.3,50.915,0.168,2.528,1.48,4455.3
4455.4,53.122,0.171,2.529,1.508,4455.4
4455.5,54.37,0.172,2.527,1.494,4455.5
4455.6,52.917,0.173,2.523,1.476,4455.6
4455.7,51.461,0.173,2.518,1.495,4455.7
4455.8,48.754,0.173,2.517,1.585,4455.8
4455.9,47.856,0.174,2.524,1.675,4455.9
4456.0,46.833,0.171,2.535,1.708,4456.0
4456.1,45.88,0.168,2.544,1.783,4456.1
4456.2,47.252,0.165,2.547,1.788,4456.2
4456.3,48.163,0.162,2.545,1.818,4456.3
4456.4,49.537,0.162,2.541,1.831,4456.4
4456.5,52.333,0.162,2.542,1.862,4456.5
4456.6,54.524,0.168,2.55,1.856,4456.6
4456.7,55.517,0.171,2.56,1.882,4456.7
4456.8,55.473,0.171,2.567,1.852,4456.8
4456.9,55.749,0.174,2.57,1.931,4456.9
4457.0,56.228,0.177,2.566,2.041,4457.0
4457.1,56.771,0.18,2.558,2.079,4457.1
4457.2,58.036,0.182,2.545,2.087,4457.2
4457.3,60.65,0.185,2.53,2.116,4457.3
4457.4,61.174,0.187,2.522,2.049,4457.4
4457.5,62.825,0.188,2.526,1.957,4457.5
4457.6,59.738,0.19,2.539,1.877,4457.6
4457.7,57.978,0.193,2.55,1.99,4457.7
4457.8,58.335,0.192,2.554,1.949,4457.8
4457.9,60.892,0.193,2.552,1.844,4457.9
4458.0,61.59,0.192,2.552,1.882,4458.0
4458.1,62.86,0.189,2.555,1.941,4458.1
4458.2,59.629,0.187,2.557,2.056,4458.2
4458.3,58.552,0.188,2.558,2.072,4458.3
4458.4,60.984,0.187,2.558,2.136,4458.4
4458.5,60.698,0.183,2.56,2.053,4458.5
4458.6,62.198,0.185,2.563,1.977,4458.6
4458.7,61.007,0.186,2.561,1.906,4458.7
4458.8,61.756,0.186,2.554,1.809,4458.8
4458.9,58.652,0.182,2.545,1.845,4458.9
4459.0,54.566,0.182,2.536,1.844,4459.0
4459.1,54.249,0.177,2.53,1.868,4459.1
4459.2,53.376,0.177,2.522,1.828,4459.2
4459.3,53.045,0.177,2.514,1.755,4459.3
4459.4,51.899,0.182,2.507,1.647,4459.4
4459.5,53.708,0.184,2.505,1.567,4459.5
4459.6,56.591,0.186,2.508,1.638,4459.6
4459.7,57.643,0.183,2.513,1.733,4459.7
4459.8,58.993,0.183,2.516,1.732,4459.8
4459.9,59.865,0.186,2.515,1.772,4459.9
4460.0,60.524,0.186,2.511,1.759,4460.0
4460.1,61.396,0.187,2.505,1.814,4460.1
4460.2,61.941,0.189,2.499,1.841,4460.2
4460.3,62.004,0.193,2.496,1.835,4460.3
4460.4,61.93,0.197,2.497,1.875,4460.4
4460.5,63.377,0.201,2.504,1.838,4460.5
4460.6,64.184,0.206,2.514,1.849,4460.6
4460.7,64.251,0.206,2.526,1.875,4460.7
4460.8,64.986,0.209,2.537,1.948,4460.8
4460.9,66.386,0.212,2.546,1.989,4460.9
4461.0,68.49,0.22,2.553,2.025,4461.0
4461.1,70.519,0.226,2.558,2.04,4461.1
4461.2,70.828,0.23,2.562,2.098,4461.2
4461.3,72.181,0.232,2.568,2.109,4461.3
4461.4,71.101,0.233,2.579,2.112,4461.4
4461.5,69.62,0.234,2.596,2.108,4461.5
4461.6,65.885,0.233,2.617,2.112,4461.6
4461.7,60.561,0.233,2.638,2.143,4461.7
4461.8,58.215,0.232,2.655,2.254,4461.8
4461.9,57.403,0.231,2.665,2.274,4461.9
4462.0,58.778,0.231,2.669,2.217,4462.0
4462.1,59.871,0.231,2.67,2.097,4462.1
4462.2,62.815,0.23,2.668,2.139,4462.2
4462.3,62.938,0.228,2.663,2.21,4462.3
4462.4,66.398,0.228,2.656,2.249,4462.4
4462.5,69.565,0.227,2.644,2.233,4462.5
4462.6,73.106,0.231,2.629,2.236,4462.6
4462.7,73.724,0.235,2.61,2.197,4462.7
4462.8,75.591,0.237,2.588,2.225,4462.8
4462.9,75.836,0.237,2.571,2.278,4462.9
4463.0,74.104,0.234,2.56,2.338,4463.0
4463.1,74.938,0.234,2.555,2.369,4463.1
4463.2,74.94,0.237,2.555,2.365,4463.2
4463.3,73.713,0.238,2.554,2.408,4463.3
4463.4,73.376,0.241,2.553,2.468,4463.4
4463.5,73.355,0.244,2.55,2.53,4463.5
4463.6,70.688,0.246,2.548,2.615,4463.6
4463.7,69.845,0.246,2.547,2.703,4463.7
4463.8,70.986,0.244,2.547,2.777,4463.8
4463.9,73.143,0.243,2.547,2.83,4463.9
4464.0,73.281,0.245,2.548,3.002,4464.0
4464.1,72.037,0.248,2.551,3.114,4464.1
4464.2,73.687,0.253,2.558,3.103,4464.2
4464.3,73.873,0.257,2.568,3.133,4464.3
4464.4,74.537,0.261,2.577,3.246,4464.4
4464.5,75.562,0.27,2.583,3.391,4464.5
4464.6,74.114,0.28,2.583,3.514,4464.6
4464.7,75.439,0.289,2.581,3.588,4464.7
4464.8,77.129,0.297,2.58,3.571,4464.8
4464.9,78.844,0.301,2.578,3.487,4464.9
4465.0,80.731,0.301,2.576,3.48,4465.0
4465.1,81.249,0.299,2.574,3.561,4465.1
4465.2,81.117,0.295,2.574,3.537,4465.2
4465.3,78.972,0.295,2.576,3.641,4465.3
4465.4,78.268,0.296,2.58,3.723,4465.4
4465.5,80.055,0.297,2.583,3.805,4465.5
4465.6,84.669,0.295,2.588,3.829,4465.6
4465.7,84.681,0.3,2.593,3.745,4465.7
4465.8,84.393,0.303,2.597,3.654,4465.8
4465.9,84.294,0.31,2.596,3.832,4465.9
4466.0,85.902,0.316,2.593,3.974,4466.0
4466.1,83.652,0.322,2.591,4.268,4466.1
4466.2,80.921,0.329,2.596,4.607,4466.2
4466.3,78.802,0.332,2.607,4.881,4466.3
4466.4,83.674,0.33,2.615,5.176,4466.4
4466.5,86.233,0.324,2.612,5.134,4466.5
4466.6,87.246,0.32,2.602,5.263,4466.6
4466.7,85.811,0.321,2.595,5.464,4466.7
4466.8,81.797,0.324,2.597,5.608,4466.8
4466.9,79.298,0.324,2.607,6.125,4466.9
4467.0,75.866,0.321,2.618,6.494,4467.0
4467.1,74.613,0.322,2.625,6.656,4467.1
4467.2,73.182,0.328,2.624,6.811,4467.2
4467.3,75.941,0.336,2.618,6.103,4467.3
4467.4,80.457,0.343,2.609,4.582,4467.4
4467.5,81.863,0.34,2.601,3.886,4467.5
4467.6,79.508,0.335,2.597,3.817,4467.6
4467.7,77.638,0.339,2.604,4.105,4467.7
4467.8,76.154,0.347,2.62,4.439,4467.8
4467.9,77.445,0.355,2.635,4.603,4467.9
4468.0,77.881,0.358,2.64,5.032,4468.0
4468.1,78.167,0.353,2.636,5.614,4468.1
4468.2,77.526,0.338,2.633,5.465,4468.2
4468.3,75.373,0.328,2.643,4.15,4468.3
4468.4,69.785,0.316,2.667,3.664,4468.4
4468.5,64.195,0.312,2.699,3.43,4468.5
4468.6,58.643,0.304,2.727,3.368,4468.6
4468.7,54.666,0.298,2.745,4.207,4468.7
4468.8,53.396,0.284,2.755,4.773,4468.8
4468.9,56.068,0.265,2.763,5.314,4468.9
4469.0,56.427,0.25,2.774,4.495,4469.0
4469.1,55.463,0.231,2.787,4.251,4469.1
4469.2,52.109,0.224,2.796,4.456,4469.2
4469.3,48.55,0.224,2.797,4.42,4469.3
4469.4,48.188,0.224,2.791,3.512,4469.4
4469.5,49.042,0.225,2.782,2.918,4469.5
4469.6,49.341,0.226,2.777,2.847,4469.6
4469.7,48.875,0.23,2.781,2.432,4469.7
4469.8,47.606,0.235,2.796,2.013,4469.8
4469.9,43.771,0.24,2.819,1.678,4469.9
4470.0,40.592,0.243,2.845,1.476,4470.0
4470.1,38.608,0.244,2.869,1.437,4470.1
4470.2,38.606,0.241,2.887,1.452,4470.2
4470.3,37.241,0.238,2.895,1.6,4470.3
4470.4,36.74,0.237,2.895,1.665,4470.4
4470.5,34.784,0.235,2.89,1.51,4470.5
4470.6,33.286,0.233,2.883,1.381,4470.6
4470.7,33.863,0.229,2.876,1.275,4470.7
4470.8,33.397,0.221,2.869,1.368,4470.8
4470.9,33.61,0.216,2.865,1.372,4470.9
4471.0,34.813,0.215,2.864,1.498,4471.0
4471.1,35.206,0.217,2.867,1.444,4471.1
4471.2,35.21,0.218,2.871,1.426,4471.2
4471.3,33.992,0.219,2.871,1.588,4471.3
4471.4,33.521,0.222,2.866,2.503,4471.4
4471.5,31.547,0.219,2.859,2.269,4471.5
4471.6,30.859,0.217,2.851,2.156,4471.6
4471.7,32.746,0.212,2.844,1.956,4471.7
4471.8,31.577,0.207,2.84,2.214,4471.8
4471.9,31.733,0.203,2.837,2.531,4471.9
4472.0,34.308,0.202,2.834,3.112,4472.0
4472.1,34.502,0.203,2.829,2.895,4472.1
4472.2,35.992,0.203,2.825,2.614,4472.2
4472.3,35.828,0.205,2.82,2.777,4472.3
4472.4,36.163,0.199,2.812,2.975,4472.4
4472.5,35.34,0.197,2.798,3.041,4472.5
4472.6,34.867,0.192,2.778,3.234,4472.6
4472.7,36.008,0.185,2.759,3.203,4472.7
4472.8,36.916,0.18,2.75,3.438,4472.8
4472.9,33.893,0.174,2.753,3.393,4472.9
4473.0,31.261,0.169,2.764,3.657,4473.0
4473.1,31.161,0.162,2.773,3.804,4473.1
4473.2,31.703,0.157,2.777,4.009,4473.2
4473.3,30.844,0.15,2.775,4.201,4473.3
4473.4,29.305,0.144,2.77,4.775,4473.4
4473.5,27.682,0.136,2.762,4.651,4473.5
4473.6,27.483,0.132,2.751,4.47,4473.6
4473.7,27.061,0.129,2.739,4.661,4473.7
4473.8,24.6,0.123,2.728,5.066,4473.8
4473.9,23.821,0.121,2.723,5.653,4473.9
4474.0,22.725,0.121,2.727,6.301,4474.0
4474.1,21.012,0.116,2.742,6.789,4474.1
4474.2,20.494,0.111,2.764,7.445,4474.2
4474.3,21.705,0.11,2.784,7.648,4474.3
4474.4,23.152,0.106,2.794,8.342,4474.4
4474.5,23.139,0.103,2.789,8.529,4474.5
4474.6,20.92,0.1,2.775,10.094,4474.6
4474.7,20.987,0.098,2.76,10.42,4474.7
4474.8,21.094,0.095,2.746,11.063,4474.8
4474.9,22.498,0.094,2.727,14.873,4474.9
4475.0,23.217,0.094,2.699,28.444,4475.0
4475.1,24.921,0.098,2.678,31.434,4475.1
4475.2,26.317,0.108,2.688,28.882,4475.2
4475.3,29.47,0.121,2.739,22.101,4475.3
4475.4,36.116,0.133,2.811,16.301,4475.4
4475.5,42.107,0.154,2.878,9.002,4475.5
4475.6,48.915,0.182,2.91,6.418,4475.6
4475.7,57.29,0.212,2.898,5.293,4475.7
4475.8,61.639,0.235,2.848,4.574,4475.8
4475.9,62.965,0.25,2.782,3.569,4475.9
4476.0,61.712,0.259,2.724,3.433,4476.0
4476.1,62.385,0.263,2.688,3.264,4476.1
4476.2,66.322,0.263,2.671,3.131,4476.2
4476.3,69.137,0.264,2.658,3.047,4476.3
4476.4,69.814,0.268,2.64,3.008,4476.4
4476.5,71.892,0.272,2.618,2.864,4476.5
4476.6,71.294,0.274,2.599,2.712,4476.6
4476.7,69.949,0.273,2.585,2.505,4476.7
4476.8,69.809,0.268,2.575,2.482,4476.8
4476.9,68.695,0.259,2.567,2.425,4476.9
4477.0,71.573,0.251,2.559,2.421,4477.0
4477.1,74.795,0.243,2.553,2.466,4477.1
4477.2,74.903,0.245,2.55,2.501,4477.2
4477.3,75.685,0.249,2.549,2.494,4477.3
4477.4,74.646,0.255,2.548,2.54,4477.4
4477.5,73.746,0.261,2.546,2.551,4477.5
4477.6,76.593,0.264,2.542,2.589,4477.6
4477.7,77.868,0.268,2.539,2.611,4477.7
4477.8,78.353,0.273,2.538,2.675,4477.8
4477.9,77.237,0.272,2.541,2.885,4477.9
4478.0,78.215,0.271,2.547,3.012,4478.0
4478.1,78.887,0.271,2.555,3.137,4478.1
4478.2,80.121,0.275,2.564,3.204,4478.2
4478.3,79.849,0.281,2.57,3.282,4478.3
4478.4,78.218,0.29,2.574,3.425,4478.4
4478.5,76.867,0.294,2.578,3.448,4478.5
4478.6,75.514,0.299,2.584,3.455,4478.6
4478.7,73.946,0.3,2.597,3.523,4478.7
4478.8,73.947,0.3,2.615,3.624,4478.8
4478.9,74.777,0.304,2.632,3.74,4478.9
4479.0,75.114,0.31,2.643,3.78,4479.0
4479.1,72.657,0.318,2.65,3.735,4479.1
4479.2,72.803,0.322,2.656,3.792,4479.2
4479.3,72.173,0.325,2.663,4.121,4479.3
4479.4,73.283,0.331,2.67,4.17,4479.4
4479.5,72.853,0.335,2.674,4.237,4479.5
4479.6,73.729,0.338,2.676,4.419,4479.6
4479.7,74.583,0.342,2.674,4.389,4479.7
4479.8,75.743,0.342,2.665,4.632,4479.8
4479.9,79.107,0.34,2.652,4.977,4479.9
4480.0,78.858,0.336,2.639,5.16,4480.0
4480.1,79.081,0.332,2.632,5.303,4480.1
4480.2,77.908,0.329,2.628,5.559,4480.2
4480.3,79.581,0.33,2.621,5.685,4480.3
4480.4,79.635,0.334,2.616,6.09,4480.4
4480.5,77.788,0.338,2.619,6.225,4480.5
4480.6,81.738,0.34,2.628,6.998,4480.6
4480.7,81.7,0.339,2.633,7.55,4480.7
4480.8,81.081,0.335,2.63,7.94,4480.8
4480.9,77.737,0.33,2.627,8.043,4480.9
4481.0,75.898,0.328,2.632,7.629,4481.0
4481.1,76.336,0.328,2.645,5.017,4481.1
4481.2,77.583,0.326,2.658,4.167,4481.2
4481.3,74.347,0.328,2.665,4.147,4481.3
4481.4,76.35,0.329,2.665,3.599,4481.4
4481.5,77.858,0.331,2.661,3.134,4481.5
4481.6,79.006,0.334,2.658,3.196,4481.6
4481.7,75.974,0.338,2.656,2.928,4481.7
4481.8,75.106,0.339,2.658,2.529,4481.8
4481.9,74.487,0.342,2.665,2.015,4481.9
4482.0,71.082,0.348,2.68,1.789,4482.0
4482.1,65.548,0.35,2.697,2.151,4482.1
4482.2,65.208,0.349,2.709,2.916,4482.2
4482.3,65.248,0.341,2.713,4.72,4482.3
4482.4,62.685,0.336,2.713,6.515,4482.4
4482.5,61.072,0.32,2.717,4.886,4482.5
4482.6,57.984,0.304,2.728,3.672,4482.6
4482.7,55.982,0.29,2.744,3.506,4482.7
4482.8,54.966,0.28,2.76,3.51,4482.8
4482.9,52.52,0.27,2.774,3.341,4482.9
4483.0,48.735,0.257,2.787,2.481,4483.0
4483.1,44.5,0.248,2.803,1.959,4483.1
4483.2,40.176,0.241,2.824,1.932,4483.2
4483.3,37.541,0.237,2.854,1.844,4483.3
4483.4,37.296,0.232,2.884,2.046,4483.4
4483.5,34.831,0.224,2.908,2.231,4483.5
4483.6,32.338,0.216,2.92,1.756,4483.6
4483.7,31.25,0.212,2.919,1.412,4483.7
4483.8,32.39,0.204,2.904,0.956,4483.8
4483.9,33.556,0.204,2.882,0.671,4483.9
4484.0,34.248,0.2,2.862,0.603,4484.0
4484.1,34.42,0.199,2.853,0.757,4484.1
4484.2,32.779,0.197,2.858,1.064,4484.2
4484.3,33.143,0.197,2.871,1.341,4484.3
4484.4,33.077,0.192,2.882,1.332,4484.4
4484.5,33.883,0.187,2.881,1.538,4484.5
4484.6,33.213,0.179,2.868,1.797,4484.6
4484.7,32.816,0.177,2.845,2.231,4484.7
4484.8,33.068,0.173,2.821,3.093,4484.8
4484.9,30.346,0.167,2.799,3.857,4484.9
4485.0,29.932,0.16,2.781,3.994,4485.0
4485.1,28.862,0.151,2.768,4.243,4485.1
4485.2,26.953,0.145,2.757,4.857,4485.2
4485.3,25.315,0.14,2.746,4.995,4485.3
4485.4,23.438,0.133,2.733,5.191,4485.4
4485.5,23.224,0.128,2.716,5.517,4485.5
4485.6,22.588,0.124,2.691,6.765,4485.6
4485.7,22.274,0.123,2.658,9.497,4485.7
4485.8,21.688,0.123,2.617,15.119,4485.8
4485.9,19.536,0.124,2.58,54.726,4485.9
4486.0,19.089,0.123,2.554,305.407,4486.0
4486.1,19.515,0.123,2.539,62290.77,4486.1
4486.2,18.576,0.12,2.53,62290.77,4486.2
4486.3,18.16,0.119,2.517,62290.77,4486.3
4486.4,17.141,0.122,2.495,62290.77,4486.4
4486.5,16.928,0.125,2.463,62290.77,4486.5
4486.6,16.995,0.127,2.428,62290.77,4486.6
4486.7,16.604,0.129,2.396,62290.77,4486.7
4486.8,14.927,0.131,2.365,62290.77,4486.8
4486.9,14.374,0.131,2.338,62290.77,4486.9
4487.0,14.097,0.131,2.313,62290.77,4487.0
4487.1,13.839,0.131,2.295,62290.77,4487.1
4487.2,14.138,0.131,2.284,62130.66,4487.2
4487.3,14.098,0.13,2.279,5559.611,4487.3
4487.4,13.279,0.129,2.276,337.271,4487.4
4487.5,13.707,0.13,2.274,197.065,4487.5
4487.6,13.544,0.132,2.273,195.252,4487.6
4487.7,14.03,0.138,2.271,133.435,4487.7
4487.8,15.087,0.14,2.269,101.716,4487.8
4487.9,17.173,0.141,2.267,96.337,4487.9
4488.0,18.983,0.14,2.267,83.425,4488.0
4488.1,18.776,0.146,2.269,71.019,4488.1
4488.2,21.025,0.149,2.271,58.442,4488.2
4488.3,21.763,0.149,2.271,53.611,4488.3
4488.4,21.99,0.151,2.272,42.824,4488.4
4488.5,22.026,0.153,2.273,39.704,4488.5
4488.6,21.249,0.155,2.274,37.832,4488.6
4488.7,21.52,0.157,2.274,37.329,4488.7
4488.8,21.766,0.158,2.272,34.439,4488.8
4488.9,21.486,0.159,2.27,31.12,4488.9
4489.0,22.25,0.16,2.269,29.673,4489.0
4489.1,23.676,0.163,2.271,26.936,4489.1
4489.2,23.601,0.168,2.274,26.824,4489.2
4489.3,23.9,0.168,2.279,27.622,4489.3
4489.4,25.543,0.167,2.283,28.548,4489.4
4489.5,25.742,0.166,2.284,28.371,4489.5
4489.6,25.848,0.162,2.281,27.933,4489.6
4489.7,24.403,0.162,2.276,28.117,4489.7
4489.8,24.772,0.165,2.273,27.985,4489.8
4489.9,23.475,0.162,2.272,27.879,4489.9
4490.0,23.92,0.163,2.271,27.593,4490.0
4490.1,24.062,0.165,2.268,27.362,4490.1
4490.2,24.901,0.168,2.266,26.775,4490.2
4490.3,24.47,0.17,2.265,26.376,4490.3
4490.4,26.334,0.171,2.264,26.15,4490.4
4490.5,26.687,0.17,2.261,26.067,4490.5
4490.6,27.296,0.169,2.258,25.95,4490.6
4490.7,27.829,0.169,2.259,25.64,4490.7
4490.8,28.359,0.168,2.26,25.331,4490.8
4490.9,27.753,0.168,2.262,25.022,4490.9
4491.0,26.45,0.168,2.264,24.955,4491.0
4491.1,26.053,0.168,2.267,24.373,4491.1
4491.2,26.046,0.167,2.27,23.067,4491.2
4491.3,26.527,0.167,2.272,23.144,4491.3
4491.4,27.177,0.167,2.273,22.969,4491.4
4491.5,28.581,0.167,2.274,22.032,4491.5
4491.6,27.412,0.167,2.275,21.282,4491.6
4491.7,27.394,0.166,2.276,22.137,4491.7
4491.8,25.886,0.164,2.278,22.781,4491.8
4491.9,24.907,0.163,2.279,22.079,4491.9
4492.0,23.408,0.162,2.28,21.207,4492.0
4492.1,22.268,0.16,2.281,22.465,4492.1
4492.2,21.381,0.158,2.284,22.981,4492.2
4492.3,21.024,0.154,2.289,22.953,4492.3
4492.4,21.629,0.152,2.293,23.239,4492.4
4492.5,19.93,0.15,2.293,23.878,4492.5
4492.6,18.04,0.148,2.288,23.439,4492.6
4492.7,18.305,0.15,2.28,23.758,4492.7
4492.8,19.483,0.149,2.272,23.699,4492.8
4492.9,20.596,0.149,2.269,24.157,4492.9
4493.0,20.992,0.152,2.272,23.901,4493.0
4493.1,20.609,0.154,2.277,24.42,4493.1
4493.2,19.835,0.155,2.281,24.578,4493.2
4493.3,19.084,0.155,2.286,24.313,4493.3
4493.4,20.364,0.155,2.29,24.178,4493.4
4493.5,20.972,0.155,2.294,23.798,4493.5
4493.6,20.677,0.155,2.298,23.567,4493.6
4493.7,20.73,0.155,2.301,23.356,4493.7
4493.8,20.256,0.154,2.303,22.374,4493.8
4493.9,20.322,0.154,2.304,21.936,4493.9
4494.0,22.701,0.152,2.305,21.263,4494.0
4494.1,24.113,0.152,2.305,21.231,4494.1
4494.2,23.149,0.154,2.305,20.956,4494.2
