DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
3368.3,70.537,7.342,0.162,2.438,1.77,3368.3
3368.4,70.669,6.841,0.164,2.436,1.726,3368.4
3368.5,70.84,6.731,0.165,2.435,1.711,3368.5
3368.6,71.2,6.807,0.164,2.435,1.708,3368.6
3368.7,71.512,7.614,0.164,2.436,1.704,3368.7
3368.8,71.777,7.273,0.163,2.437,1.7,3368.8
3368.9,71.909,7.087,0.163,2.437,1.696,3368.9
3369.0,71.857,7.493,0.163,2.438,1.688,3369.0
3369.1,71.588,7.255,0.163,2.44,1.67,3369.1
3369.2,71.2,7.017,0.163,2.442,1.692,3369.2
3369.3,70.866,6.814,0.162,2.445,1.678,3369.3
3369.4,70.625,6.518,0.161,2.447,1.67,3369.4
3369.5,70.569,7.05,0.16,2.448,1.665,3369.5
3369.6,70.599,7.132,0.16,2.449,1.659,3369.6
3369.7,70.738,6.262,0.157,2.447,1.654,3369.7
3369.8,70.843,6.444,0.157,2.445,1.656,3369.8
3369.9,70.932,6.22,0.157,2.443,1.649,3369.9
3370.0,71.003,5.796,0.158,2.441,1.654,3370.0
3370.1,70.923,6.392,0.16,2.442,1.659,3370.1
3370.2,70.81,6.824,0.161,2.443,1.667,3370.2
3370.3,70.722,6.337,0.161,2.446,1.676,3370.3
3370.4,70.569,6.533,0.161,2.447,1.691,3370.4
3370.5,70.413,6.676,0.16,2.446,1.711,3370.5
3370.6,70.326,7.144,0.161,2.444,1.714,3370.6
3370.7,70.169,7.406,0.159,2.443,1.721,3370.7
3370.8,69.995,7.613,0.159,2.444,1.731,3370.8
3370.9,69.888,7.724,0.16,2.446,1.744,3370.9
3371.0,69.802,7.389,0.16,2.448,1.76,3371.0
3371.1,69.727,6.785,0.162,2.45,1.768,3371.1
3371.2,69.655,6.682,0.16,2.452,1.793,3371.2
3371.3,69.603,6.459,0.159,2.454,1.801,3371.3
3371.4,69.561,6.608,0.162,2.455,1.817,3371.4
3371.5,69.502,5.992,0.16,2.455,1.821,3371.5
3371.6,69.463,5.817,0.161,2.455,1.821,3371.6
3371.7,69.439,6.246,0.16,2.455,1.831,3371.7
3371.8,69.42,6.383,0.157,2.456,1.855,3371.8
3371.9,69.514,6.053,0.154,2.456,1.894,3371.9
3372.0,69.72,6.321,0.15,2.455,1.92,3372.0
3372.1,69.94,6.703,0.149,2.455,1.937,3372.1
3372.2,70.233,6.996,0.149,2.457,1.954,3372.2
3372.3,70.614,6.989,0.15,2.46,1.944,3372.3
3372.4,70.535,7.223,0.152,2.465,1.965,3372.4
3372.5,70.414,7.882,0.151,2.469,1.982,3372.5
3372.6,70.282,8.367,0.151,2.471,1.982,3372.6
3372.7,70.039,8.199,0.146,2.473,1.991,3372.7
3372.8,69.799,7.801,0.142,2.475,2.004,3372.8
3372.9,69.594,8.233,0.14,2.476,2.017,3372.9
3373.0,69.455,8.247,0.141,2.476,2.016,3373.0
3373.1,69.355,7.691,0.14,2.476,2.014,3373.1
3373.2,69.312,6.836,0.141,2.477,2.007,3373.2
3373.3,69.488,7.142,0.138,2.48,2.01,3373.3
3373.4,69.739,7.284,0.136,2.482,2.006,3373.4
3373.5,70.024,7.205,0.135,2.484,1.999,3373.5
3373.6,70.399,7.093,0.135,2.482,2.001,3373.6
3373.7,70.822,7.038,0.134,2.479,2.008,3373.7
3373.8,71.299,7.131,0.13,2.476,1.997,3373.8
3373.9,71.584,6.846,0.133,2.475,1.967,3373.9
3374.0,71.723,6.685,0.134,2.474,1.967,3374.0
3374.1,71.559,7.058,0.139,2.473,1.964,3374.1
3374.2,71.162,8.082,0.141,2.473,1.969,3374.2
3374.3,70.634,8.663,0.143,2.472,1.973,3374.3
3374.4,70.12,8.109,0.143,2.47,1.989,3374.4
3374.5,69.725,7.662,0.141,2.467,2.003,3374.5
3374.6,69.431,7.248,0.143,2.467,2.002,3374.6
3374.7,69.414,7.599,0.143,2.468,1.995,3374.7
3374.8,69.485,7.71,0.146,2.471,1.999,3374.8
3374.9,69.632,8.001,0.148,2.475,1.973,3374.9
3375.0,69.827,8.051,0.148,2.477,1.969,3375.0
3375.1,69.951,8.107,0.144,2.477,1.978,3375.1
3375.2,70.002,7.728,0.144,2.475,1.982,3375.2
3375.3,69.992,7.456,0.143,2.471,1.983,3375.3
3375.4,70.002,7.839,0.142,2.467,1.975,3375.4
3375.5,70.038,7.144,0.142,2.465,1.971,3375.5
3375.6,70.067,7.832,0.146,2.462,1.96,3375.6
3375.7,70.142,7.634,0.147,2.459,1.96,3375.7
3375.8,70.286,7.145,0.148,2.455,1.957,3375.8
3375.9,70.448,7.623,0.149,2.452,1.96,3375.9
3376.0,70.707,7.827,0.148,2.449,1.963,3376.0
3376.1,71.142,7.634,0.149,2.448,1.959,3376.1
3376.2,71.748,7.743,0.15,2.448,1.943,3376.2
3376.3,72.41,7.846,0.153,2.449,1.923,3376.3
3376.4,73.118,7.951,0.157,2.449,1.915,3376.4
3376.5,73.542,8.027,0.161,2.449,1.909,3376.5
3376.6,73.81,7.924,0.164,2.451,1.896,3376.6
3376.7,73.859,7.141,0.166,2.452,1.878,3376.7
3376.8,73.644,7.309,0.167,2.452,1.86,3376.8
3376.9,73.329,7.604,0.163,2.451,1.836,3376.9
3377.0,73.011,8.762,0.162,2.451,1.807,3377.0
3377.1,72.71,8.566,0.165,2.451,1.795,3377.1
3377.2,72.456,8.221,0.165,2.451,1.781,3377.2
3377.3,72.415,7.981,0.165,2.451,1.767,3377.3
3377.4,72.47,7.66,0.166,2.45,1.758,3377.4
3377.5,72.584,7.375,0.166,2.45,1.749,3377.5
3377.6,72.712,8.312,0.165,2.451,1.74,3377.6
3377.7,72.959,9.285,0.161,2.453,1.732,3377.7
3377.8,73.268,7.839,0.164,2.456,1.727,3377.8
3377.9,73.278,7.162,0.164,2.459,1.736,3377.9
3378.0,73.279,7.896,0.165,2.46,1.732,3378.0
3378.1,73.269,8.435,0.163,2.46,1.719,3378.1
3378.2,73.102,8.705,0.162,2.457,1.711,3378.2
3378.3,72.839,8.98,0.164,2.453,1.706,3378.3
3378.4,72.479,8.988,0.164,2.449,1.702,3378.4
3378.5,72.088,8.724,0.166,2.448,1.706,3378.5
3378.6,71.751,8.242,0.165,2.449,1.708,3378.6
3378.7,71.481,8.212,0.164,2.451,1.707,3378.7
3378.8,71.386,9.205,0.164,2.453,1.707,3378.8
3378.9,71.366,8.649,0.161,2.455,1.695,3378.9
3379.0,71.435,8.46,0.16,2.457,1.663,3379.0
3379.1,71.396,8.539,0.16,2.458,1.643,3379.1
3379.2,71.369,8.324,0.159,2.46,1.632,3379.2
3379.3,71.392,8.431,0.162,2.461,1.628,3379.3
3379.4,71.363,9.121,0.162,2.462,1.63,3379.4
3379.5,71.337,8.553,0.161,2.461,1.624,3379.5
3379.6,71.347,8.364,0.161,2.46,1.617,3379.6
3379.7,71.319,8.116,0.159,2.46,1.618,3379.7
3379.8,71.292,7.729,0.16,2.459,1.617,3379.8
3379.9,71.297,7.836,0.16,2.456,1.618,3379.9
3380.0,71.342,8.136,0.159,2.451,1.616,3380.0
3380.1,71.429,8.218,0.162,2.447,1.619,3380.1
3380.2,71.624,8.306,0.162,2.446,1.613,3380.2
3380.3,71.802,8.081,0.162,2.447,1.612,3380.3
3380.4,71.963,7.915,0.163,2.448,1.615,3380.4
3380.5,72.074,8.505,0.163,2.449,1.615,3380.5
3380.6,72.124,8.268,0.166,2.45,1.616,3380.6
3380.7,72.131,8.315,0.168,2.454,1.612,3380.7
3380.8,72.1,8.115,0.168,2.459,1.612,3380.8
3380.9,72.102,8.589,0.167,2.461,1.615,3380.9
3381.0,72.117,8.475,0.166,2.46,1.616,3381.0
3381.1,71.938,8.934,0.165,2.455,1.625,3381.1
3381.2,71.831,8.319,0.164,2.45,1.637,3381.2
3381.3,71.788,8.219,0.164,2.448,1.653,3381.3
3381.4,71.84,8.303,0.164,2.449,1.658,3381.4
3381.5,71.851,8.316,0.164,2.45,1.66,3381.5
3381.6,71.821,8.692,0.163,2.451,1.671,3381.6
3381.7,71.9,8.981,0.164,2.45,1.68,3381.7
3381.8,72.015,8.969,0.16,2.45,1.685,3381.8
3381.9,72.169,9.121,0.159,2.451,1.685,3381.9
3382.0,72.372,8.827,0.158,2.452,1.692,3382.0
3382.1,72.549,8.942,0.158,2.453,1.694,3382.1
3382.2,72.679,9.096,0.158,2.451,1.705,3382.2
3382.3,72.799,9.327,0.161,2.449,1.71,3382.3
3382.4,72.865,9.537,0.161,2.447,1.719,3382.4
3382.5,72.832,9.299,0.163,2.446,1.728,3382.5
3382.6,72.712,8.694,0.163,2.446,1.738,3382.6
3382.7,72.598,9.09,0.16,2.447,1.743,3382.7
3382.8,72.541,8.446,0.161,2.447,1.735,3382.8
3382.9,72.559,9.071,0.16,2.445,1.737,3382.9
3383.0,72.613,9.276,0.161,2.442,1.74,3383.0
3383.1,72.707,9.692,0.162,2.442,1.751,3383.1
3383.2,72.829,9.923,0.161,2.445,1.753,3383.2
3383.3,72.952,9.624,0.16,2.45,1.755,3383.3
3383.4,73.037,8.966,0.159,2.458,1.762,3383.4
3383.5,73.149,8.95,0.161,2.466,1.775,3383.5
3383.6,73.262,9.288,0.162,2.471,1.785,3383.6
3383.7,73.31,9.935,0.162,2.474,1.791,3383.7
3383.8,73.287,10.909,0.161,2.475,1.795,3383.8
3383.9,73.217,11.22,0.157,2.475,1.803,3383.9
3384.0,73.106,11.451,0.156,2.475,1.816,3384.0
3384.1,73.004,10.97,0.153,2.474,1.821,3384.1
3384.2,72.906,10.801,0.153,2.473,1.831,3384.2
3384.3,72.787,10.815,0.154,2.473,1.841,3384.3
3384.4,72.71,10.813,0.154,2.477,1.846,3384.4
3384.5,72.67,10.483,0.154,2.483,1.857,3384.5
3384.6,72.693,10.707,0.158,2.489,1.861,3384.6
3384.7,72.672,10.715,0.16,2.493,1.87,3384.7
3384.8,72.604,11.381,0.159,2.493,1.884,3384.8
3384.9,72.572,12.338,0.16,2.491,1.897,3384.9
3385.0,72.556,13.079,0.159,2.488,1.932,3385.0
3385.1,72.559,13.607,0.159,2.486,1.933,3385.1
3385.2,72.562,12.7,0.159,2.484,1.885,3385.2
3385.3,72.517,11.96,0.16,2.481,1.882,3385.3
3385.4,72.396,12.633,0.161,2.478,1.878,3385.4
3385.5,72.24,11.878,0.164,2.474,1.858,3385.5
3385.6,72.041,11.423,0.166,2.471,1.873,3385.6
3385.7,71.766,11.424,0.167,2.47,1.874,3385.7
3385.8,71.67,11.599,0.166,2.469,1.872,3385.8
3385.9,71.652,11.139,0.163,2.47,1.877,3385.9
3386.0,71.727,10.904,0.16,2.47,1.871,3386.0
3386.1,71.948,10.402,0.156,2.468,1.871,3386.1
3386.2,72.21,10.468,0.155,2.465,1.867,3386.2
3386.3,72.459,10.276,0.155,2.462,1.874,3386.3
3386.4,72.648,9.9,0.156,2.461,1.857,3386.4
3386.5,72.817,10.233,0.16,2.461,1.84,3386.5
3386.6,72.996,9.969,0.166,2.46,1.833,3386.6
3386.7,73.322,9.861,0.167,2.457,1.824,3386.7
3386.8,73.706,10.319,0.168,2.454,1.825,3386.8
3386.9,74.009,10.081,0.167,2.452,1.823,3386.9
3387.0,74.32,9.69,0.169,2.452,1.816,3387.0
3387.1,74.613,9.929,0.169,2.454,1.814,3387.1
3387.2,74.699,9.84,0.167,2.456,1.81,3387.2
3387.3,74.677,10.192,0.165,2.459,1.81,3387.3
3387.4,74.569,10.803,0.164,2.461,1.803,3387.4
3387.5,74.345,10.393,0.167,2.462,1.806,3387.5
3387.6,74.054,10.379,0.171,2.463,1.813,3387.6
3387.7,73.703,10.455,0.173,2.463,1.83,3387.7
3387.8,73.432,10.225,0.173,2.462,1.849,3387.8
3387.9,73.119,9.913,0.167,2.46,1.868,3387.9
3388.0,72.76,9.854,0.164,2.456,1.887,3388.0
3388.1,72.681,10.921,0.156,2.452,1.95,3388.1
3388.2,72.642,11.529,0.156,2.45,2.036,3388.2
3388.3,72.638,11.633,0.154,2.451,2.032,3388.3
3388.4,72.554,12.135,0.154,2.455,2.04,3388.4
3388.5,72.398,11.784,0.157,2.463,2.088,3388.5
3388.6,72.139,11.2,0.159,2.469,2.11,3388.6
3388.7,71.89,11.166,0.162,2.472,2.121,3388.7
3388.8,71.696,10.692,0.162,2.471,2.115,3388.8
3388.9,71.608,9.767,0.16,2.469,2.111,3388.9
3389.0,71.688,9.555,0.157,2.469,2.116,3389.0
3389.1,71.788,8.992,0.155,2.472,2.158,3389.1
3389.2,71.842,9.082,0.154,2.477,2.251,3389.2
3389.3,71.944,9.244,0.154,2.48,2.194,3389.3
3389.4,72.01,9.583,0.147,2.478,2.126,3389.4
3389.5,71.912,9.772,0.154,2.475,2.105,3389.5
3389.6,71.996,9.805,0.157,2.475,2.094,3389.6
3389.7,72.125,9.82,0.154,2.476,2.096,3389.7
3389.8,72.138,10.232,0.149,2.478,2.141,3389.8
3389.9,72.223,10.878,0.145,2.482,2.2,3389.9
3390.0,72.346,12.419,0.145,2.49,2.212,3390.0
3390.1,72.479,11.875,0.144,2.498,2.245,3390.1
3390.2,72.584,12.212,0.145,2.503,2.208,3390.2
3390.3,72.643,12.752,0.146,2.503,2.168,3390.3
3390.4,72.425,12.403,0.149,2.499,2.165,3390.4
3390.5,72.292,12.036,0.15,2.495,2.169,3390.5
3390.6,72.218,12.156,0.151,2.492,2.169,3390.6
3390.7,72.016,12.772,0.152,2.489,2.167,3390.7
3390.8,72.017,12.799,0.153,2.485,2.141,3390.8
3390.9,72.204,12.205,0.153,2.481,2.12,3390.9
3391.0,72.418,11.353,0.156,2.478,2.09,3391.0
3391.1,72.678,11.35,0.155,2.474,2.067,3391.1
3391.2,72.991,10.875,0.159,2.469,2.047,3391.2
3391.3,73.237,11.106,0.159,2.465,2.041,3391.3
3391.4,73.408,10.617,0.159,2.462,2.022,3391.4
3391.5,73.483,10.786,0.16,2.462,2.02,3391.5
3391.6,73.464,10.453,0.159,2.464,2.011,3391.6
3391.7,73.364,11.092,0.158,2.467,1.997,3391.7
3391.8,73.148,10.856,0.158,2.468,1.984,3391.8
3391.9,73.059,9.992,0.157,2.469,1.967,3391.9
3392.0,72.949,10.026,0.155,2.469,1.951,3392.0
3392.1,72.753,10.146,0.153,2.467,1.953,3392.1
3392.2,72.625,9.58,0.153,2.464,1.963,3392.2
3392.3,72.462,9.014,0.153,2.462,1.957,3392.3
3392.4,72.17,8.408,0.154,2.46,1.965,3392.4
3392.5,72.023,8.54,0.155,2.459,1.975,3392.5
3392.6,71.919,8.979,0.156,2.459,1.973,3392.6
3392.7,71.806,9.553,0.159,2.46,1.97,3392.7
3392.8,71.98,10.117,0.16,2.462,1.977,3392.8
3392.9,72.248,10.938,0.159,2.465,1.99,3392.9
3393.0,72.416,10.563,0.153,2.466,2.005,3393.0
3393.1,72.632,10.487,0.151,2.465,2.015,3393.1
3393.2,72.84,9.819,0.151,2.465,2.009,3393.2
3393.3,72.848,9.858,0.15,2.467,2.002,3393.3
3393.4,72.767,10.952,0.149,2.471,2.005,3393.4
3393.5,72.617,11.281,0.152,2.476,2.018,3393.5
3393.6,72.342,11.088,0.15,2.478,2.024,3393.6
3393.7,72.06,10.762,0.149,2.479,2.031,3393.7
3393.8,71.768,11.332,0.147,2.48,2.045,3393.8
3393.9,71.407,11.559,0.147,2.483,2.047,3393.9
3394.0,71.214,11.866,0.146,2.486,2.054,3394.0
3394.1,71.176,10.544,0.145,2.489,2.064,3394.1
3394.2,71.181,9.809,0.145,2.49,2.063,3394.2
3394.3,71.222,10.631,0.145,2.49,2.049,3394.3
3394.4,71.302,9.999,0.145,2.489,2.064,3394.4
3394.5,71.385,10.697,0.145,2.49,2.069,3394.5
3394.6,71.462,10.48,0.148,2.492,2.063,3394.6
3394.7,71.528,10.964,0.147,2.495,2.067,3394.7
3394.8,71.435,11.393,0.147,2.499,2.068,3394.8
3394.9,71.293,11.392,0.143,2.501,2.072,3394.9
3395.0,71.1,11.272,0.14,2.503,2.065,3395.0
3395.1,70.794,11.68,0.138,2.504,2.056,3395.1
3395.2,70.533,11.822,0.136,2.504,2.05,3395.2
3395.3,70.403,11.23,0.134,2.503,2.053,3395.3
3395.4,70.256,11.059,0.136,2.502,2.008,3395.4
3395.5,70.189,10.795,0.137,2.502,2.029,3395.5
3395.6,70.346,10.138,0.142,2.503,2.024,3395.6
3395.7,70.717,10.438,0.142,2.503,2.026,3395.7
3395.8,71.136,10.613,0.147,2.5,2.033,3395.8
3395.9,71.483,9.901,0.147,2.497,2.03,3395.9
3396.0,71.625,9.318,0.148,2.494,2.038,3396.0
3396.1,71.599,8.751,0.147,2.492,2.039,3396.1
3396.2,71.207,8.343,0.144,2.489,2.052,3396.2
3396.3,70.973,8.234,0.143,2.483,2.065,3396.3
3396.4,70.829,8.345,0.144,2.476,2.055,3396.4
3396.5,70.732,8.959,0.148,2.47,2.038,3396.5
3396.6,70.726,9.368,0.15,2.468,2.052,3396.6
3396.7,70.74,9.751,0.151,2.467,2.054,3396.7
3396.8,70.335,9.45,0.153,2.469,2.052,3396.8
3396.9,69.98,8.534,0.154,2.471,2.051,3396.9
3397.0,69.672,7.866,0.154,2.472,2.038,3397.0
3397.1,69.539,8.05,0.152,2.472,2.017,3397.1
3397.2,69.499,8.16,0.152,2.47,2.009,3397.2
3397.3,69.548,7.871,0.152,2.467,1.994,3397.3
3397.4,69.718,7.936,0.152,2.465,1.98,3397.4
3397.5,69.881,8.324,0.153,2.464,1.953,3397.5
3397.6,70.033,8.157,0.157,2.462,1.937,3397.6
3397.7,70.171,7.929,0.16,2.459,1.915,3397.7
3397.8,70.227,7.977,0.158,2.456,1.894,3397.8
3397.9,70.173,7.388,0.158,2.453,1.889,3397.9
3398.0,70.445,7.574,0.155,2.451,1.892,3398.0
3398.1,70.695,7.545,0.153,2.449,1.903,3398.1
3398.2,70.843,7.591,0.15,2.447,1.898,3398.2
3398.3,71.035,7.223,0.148,2.445,1.881,3398.3
3398.4,71.195,6.886,0.148,2.443,1.86,3398.4
3398.5,71.27,7.516,0.152,2.442,1.854,3398.5
3398.6,71.228,7.492,0.154,2.445,1.852,3398.6
3398.7,71.105,7.717,0.157,2.451,1.873,3398.7
3398.8,70.845,6.986,0.158,2.455,1.876,3398.8
3398.9,70.568,6.285,0.159,2.457,1.876,3398.9
3399.0,70.313,7.106,0.158,2.456,1.88,3399.0
3399.1,70.153,6.998,0.158,2.452,1.873,3399.1
3399.2,70.052,7.519,0.157,2.45,1.873,3399.2
3399.3,70.005,8.416,0.152,2.451,1.875,3399.3
3399.4,70.088,8.912,0.153,2.453,1.875,3399.4
3399.5,70.229,8.568,0.151,2.457,1.875,3399.5
3399.6,70.408,8.632,0.151,2.46,1.878,3399.6
3399.7,70.629,8.064,0.152,2.464,1.873,3399.7
3399.8,70.795,8.103,0.152,2.469,1.876,3399.8
3399.9,70.905,8.192,0.152,2.471,1.877,3399.9
3400.0,70.796,8.604,0.149,2.471,1.878,3400.0
3400.1,70.738,8.299,0.143,2.47,1.877,3400.1
3400.2,70.721,7.909,0.14,2.469,1.879,3400.2
3400.3,70.777,7.936,0.141,2.468,1.876,3400.3
3400.4,70.905,7.275,0.141,2.469,1.877,3400.4
3400.5,71.105,7.471,0.141,2.469,1.887,3400.5
3400.6,71.209,8.08,0.138,2.469,1.89,3400.6
3400.7,71.387,8.329,0.141,2.469,1.894,3400.7
3400.8,71.65,8.371,0.143,2.47,1.89,3400.8
3400.9,71.788,8.165,0.146,2.472,1.889,3400.9
3401.0,71.752,8.217,0.15,2.473,1.889,3401.0
3401.1,71.483,9.169,0.153,2.472,1.894,3401.1
3401.2,71.339,8.632,0.152,2.47,1.892,3401.2
3401.3,71.215,8.444,0.15,2.469,1.889,3401.3
3401.4,71.101,8.877,0.15,2.471,1.892,3401.4
3401.5,71.101,9.003,0.149,2.475,1.893,3401.5
3401.6,71.122,9.103,0.148,2.478,1.895,3401.6
3401.7,71.142,9.716,0.148,2.48,1.907,3401.7
3401.8,71.321,9.32,0.149,2.481,1.912,3401.8
3401.9,71.538,9.348,0.148,2.481,1.924,3401.9
3402.0,71.746,9.228,0.145,2.481,1.943,3402.0
3402.1,72.059,9.116,0.144,2.48,1.961,3402.1
3402.2,72.345,8.647,0.142,2.477,1.966,3402.2
3402.3,72.407,9.403,0.141,2.474,1.971,3402.3
3402.4,72.482,8.877,0.14,2.472,1.976,3402.4
3402.5,72.527,8.58,0.14,2.473,1.98,3402.5
3402.6,72.404,9.09,0.142,2.476,1.988,3402.6
3402.7,72.386,9.093,0.144,2.48,1.997,3402.7
3402.8,72.41,9.411,0.144,2.482,2.027,3402.8
3402.9,72.325,10.013,0.144,2.484,2.073,3402.9
3403.0,72.213,10.254,0.146,2.485,2.095,3403.0
3403.1,72.061,9.993,0.147,2.487,2.104,3403.1
3403.2,71.665,10.206,0.15,2.489,2.109,3403.2
3403.3,71.346,9.881,0.151,2.492,2.124,3403.3
3403.4,71.084,9.138,0.148,2.494,2.136,3403.4
3403.5,70.678,10.136,0.146,2.494,2.148,3403.5
3403.6,70.394,10.72,0.144,2.493,2.151,3403.6
3403.7,70.229,10.881,0.146,2.49,2.165,3403.7
3403.8,70.156,11.613,0.146,2.488,2.186,3403.8
3403.9,70.109,10.617,0.145,2.488,2.207,3403.9
3404.0,70.091,10.833,0.145,2.489,2.221,3404.0
3404.1,69.995,11.019,0.144,2.491,2.233,3404.1
3404.2,69.925,10.733,0.143,2.491,2.253,3404.2
3404.3,69.9,10.961,0.144,2.49,2.272,3404.3
3404.4,69.919,10.728,0.144,2.486,2.28,3404.4
3404.5,70.009,9.758,0.145,2.483,2.283,3404.5
3404.6,70.21,9.431,0.144,2.482,2.292,3404.6
3404.7,70.239,9.517,0.142,2.484,2.312,3404.7
3404.8,70.267,10.102,0.143,2.487,2.322,3404.8
3404.9,70.363,9.615,0.141,2.488,2.324,3404.9
3405.0,70.307,9.728,0.138,2.487,2.333,3405.0
3405.1,70.232,10.023,0.139,2.486,2.343,3405.1
3405.2,70.217,10.252,0.138,2.485,2.353,3405.2
3405.3,70.279,10.409,0.138,2.487,2.368,3405.3
3405.4,70.298,10.454,0.138,2.489,2.36,3405.4
3405.5,70.068,10.116,0.136,2.491,2.366,3405.5
3405.6,69.969,10.082,0.133,2.494,2.383,3405.6
3405.7,69.916,10.09,0.133,2.495,2.395,3405.7
3405.8,69.81,10.498,0.135,2.495,2.439,3405.8
3405.9,69.834,10.907,0.137,2.495,2.481,3405.9
3406.0,69.907,10.342,0.134,2.495,2.508,3406.0
3406.1,69.821,9.627,0.133,2.495,2.54,3406.1
3406.2,69.85,9.547,0.126,2.495,2.557,3406.2
3406.3,69.958,9.775,0.125,2.496,2.552,3406.3
3406.4,70.105,9.503,0.124,2.496,2.556,3406.4
3406.5,70.225,9.135,0.122,2.495,2.563,3406.5
3406.6,70.317,9.198,0.124,2.495,2.589,3406.6
3406.7,70.19,9.492,0.121,2.495,2.589,3406.7
3406.8,70.161,9.317,0.12,2.497,2.608,3406.8
3406.9,70.228,9.064,0.119,2.501,2.625,3406.9
3407.0,70.07,8.899,0.119,2.506,2.633,3407.0
3407.1,69.922,8.668,0.119,2.511,2.624,3407.1
3407.2,69.794,8.963,0.119,2.515,2.606,3407.2
3407.3,69.232,9.844,0.118,2.518,2.592,3407.3
3407.4,68.719,9.726,0.123,2.519,2.585,3407.4
3407.5,68.327,9.218,0.128,2.519,2.583,3407.5
3407.6,68.189,9.581,0.131,2.519,2.573,3407.6
3407.7,68.195,10.111,0.135,2.518,2.577,3407.7
3407.8,68.399,9.802,0.133,2.518,2.587,3407.8
3407.9,68.659,8.767,0.132,2.518,2.6,3407.9
3408.0,68.951,9.297,0.132,2.518,2.565,3408.0
3408.1,69.291,10.828,0.132,2.516,2.527,3408.1
3408.2,69.548,10.898,0.131,2.513,2.498,3408.2
3408.3,69.744,10.945,0.126,2.509,2.49,3408.3
3408.4,69.832,10.193,0.124,2.506,2.48,3408.4
3408.5,70.053,9.071,0.123,2.506,2.494,3408.5
3408.6,70.289,8.65,0.123,2.507,2.495,3408.6
3408.7,70.414,8.977,0.126,2.511,2.505,3408.7
3408.8,70.612,9.214,0.132,2.513,2.511,3408.8
3408.9,70.808,9.004,0.134,2.514,2.518,3408.9
3409.0,70.827,9.197,0.135,2.513,2.513,3409.0
3409.1,70.814,9.555,0.135,2.512,2.497,3409.1
3409.2,70.768,9.234,0.137,2.511,2.491,3409.2
3409.3,70.611,8.984,0.134,2.509,2.5,3409.3
3409.4,70.512,9.546,0.135,2.507,2.504,3409.4
3409.5,70.459,9.492,0.135,2.505,2.515,3409.5
3409.6,70.512,9.086,0.134,2.504,2.525,3409.6
3409.7,70.572,9.717,0.131,2.504,2.521,3409.7
3409.8,70.636,10.006,0.13,2.504,2.518,3409.8
3409.9,70.653,10.045,0.13,2.504,2.497,3409.9
3410.0,70.653,9.655,0.133,2.502,2.486,3410.0
3410.1,70.637,9.643,0.133,2.497,2.481,3410.1
3410.2,70.588,9.389,0.132,2.494,2.475,3410.2
3410.3,70.571,9.095,0.132,2.493,2.473,3410.3
3410.4,70.596,9.202,0.133,2.495,2.472,3410.4
3410.5,70.502,9.385,0.135,2.495,2.467,3410.5
3410.6,70.521,9.146,0.137,2.495,2.464,3410.6
3410.7,70.722,9.837,0.139,2.493,2.445,3410.7
3410.8,70.92,9.942,0.14,2.491,2.444,3410.8
3410.9,71.111,9.731,0.14,2.489,2.428,3410.9
3411.0,71.292,10.403,0.138,2.489,2.423,3411.0
3411.1,71.334,9.794,0.138,2.491,2.414,3411.1
3411.2,71.295,9.457,0.138,2.492,2.408,3411.2
3411.3,71.137,9.385,0.14,2.491,2.394,3411.3
3411.4,70.915,9.371,0.141,2.488,2.383,3411.4
3411.5,70.675,10.282,0.141,2.485,2.378,3411.5
3411.6,70.435,9.768,0.144,2.482,2.378,3411.6
3411.7,70.308,10.031,0.142,2.48,2.384,3411.7
3411.8,70.236,9.955,0.141,2.477,2.38,3411.8
3411.9,70.215,8.738,0.139,2.474,2.376,3411.9
3412.0,70.198,8.265,0.139,2.472,2.37,3412.0
3412.1,70.194,7.881,0.139,2.471,2.367,3412.1
3412.2,70.233,7.519,0.139,2.47,2.359,3412.2
3412.3,70.24,7.833,0.14,2.468,2.344,3412.3
3412.4,70.224,8.238,0.141,2.465,2.343,3412.4
3412.5,70.163,8.418,0.141,2.463,2.347,3412.5
3412.6,70.104,8.436,0.141,2.463,2.366,3412.6
3412.7,70.05,8.412,0.143,2.467,2.366,3412.7
3412.8,70.027,8.637,0.143,2.473,2.378,3412.8
3412.9,70.029,8.849,0.145,2.48,2.401,3412.9
3413.0,70.05,10.228,0.144,2.485,2.401,3413.0
3413.1,69.988,10.132,0.138,2.487,2.404,3413.1
3413.2,69.937,9.216,0.136,2.487,2.396,3413.2
3413.3,69.897,9.43,0.135,2.487,2.395,3413.3
3413.4,69.839,9.467,0.133,2.488,2.399,3413.4
3413.5,69.8,10.165,0.135,2.488,2.414,3413.5
3413.6,69.786,11.03,0.137,2.486,2.42,3413.6
3413.7,69.76,10.603,0.138,2.484,2.419,3413.7
3413.8,69.732,10.168,0.138,2.482,2.418,3413.8
3413.9,69.703,8.263,0.139,2.481,2.401,3413.9
3414.0,69.657,7.786,0.141,2.481,2.351,3414.0
3414.1,69.603,8.387,0.14,2.481,2.344,3414.1
3414.2,69.54,7.883,0.14,2.482,2.35,3414.2
3414.3,69.548,8.879,0.138,2.485,2.356,3414.3
3414.4,69.57,10.218,0.138,2.487,2.36,3414.4
3414.5,69.59,9.702,0.138,2.488,2.366,3414.5
3414.6,69.669,10.158,0.137,2.487,2.389,3414.6
3414.7,69.774,9.827,0.138,2.486,2.408,3414.7
