DEPTH,GR,NPHI,RHOB,RT,DEPTH
3971.0,71.8888,0.2691,2.6068,5.824,3971.0
3971.1,72.6567,0.2608,2.6059,6.0631,3971.1
3971.2,72.5633,0.2589,2.61,6.945,3971.2
3971.3,71.3719,0.2592,2.6132,7.6311,3971.3
3971.4,69.4999,0.259,2.6104,7.896,3971.4
3971.5,68.561,0.2562,2.6017,8.1445,3971.5
3971.6,68.428,0.2514,2.5896,8.388,3971.6
3971.7,69.538,0.244,2.5789,9.4549,3971.7
3971.8,71.765,0.2438,2.5726,12.2002,3971.8
3971.9,73.3023,0.2422,2.5695,14.0605,3971.9
3972.0,73.3236,0.2419,2.5666,14.0171,3972.0
3972.1,73.4396,0.2464,2.5621,14.4702,3972.1
3972.2,73.1777,0.2509,2.5581,14.2369,3972.2
3972.3,72.3949,0.2587,2.5558,13.8005,3972.3
3972.4,71.9882,0.2609,2.5514,16.2708,3972.4
3972.5,72.2223,0.2636,2.5432,17.6949,3972.5
3972.6,73.1401,0.2598,2.5341,15.8827,3972.6
3972.7,73.8284,0.2514,2.5294,16.7644,3972.7
3972.8,73.9254,0.2442,2.5306,18.301,3972.8
3972.9,72.7668,0.2368,2.5337,18.7759,3972.9
3973.0,70.385,0.2339,2.5346,20.8898,3973.0
3973.1,67.2409,0.2337,2.5328,23.1304,3973.1
3973.2,64.7903,0.2347,2.5292,23.9404,3973.2
3973.3,64.2533,0.2345,2.5241,25.8416,3973.3
3973.4,65.1722,0.2323,2.5173,32.1475,3973.4
3973.5,66.0362,0.2339,2.5104,43.6882,3973.5
3973.6,66.4548,0.2305,2.5054,50.2692,3973.6
3973.7,66.6832,0.2265,2.5033,79.2774,3973.7
3973.8,67.0284,0.2235,2.5034,180.8617,3973.8
3973.9,66.4954,0.224,2.5035,357.2702,3973.9
3974.0,65.5737,0.2283,2.5015,473.2306,3974.0
3974.1,65.4618,0.238,2.4959,346.3625,3974.1
3974.2,64.8817,0.2351,2.4866,221.3662,3974.2
3974.3,63.6475,0.2367,2.4764,258.6581,3974.3
3974.4,62.5164,0.2302,2.469,4153.6362,3974.4
3974.5,61.7647,0.2238,2.4651,25190.748,3974.5
3974.6,60.9079,0.2176,2.4619,55251.8516,3974.6
3974.7,59.0105,0.2197,2.4563,62290.7695,3974.7
3974.8,57.5235,0.2261,2.4481,62290.7695,3974.8
3974.9,56.9265,0.234,2.4395,62290.7695,3974.9
3975.0,56.2006,0.2376,2.4335,62290.7695,3975.0
3975.1,55.6731,0.2412,2.4276,62290.7695,3975.1
3975.2,55.668,0.239,2.4235,62290.7695,3975.2
3975.3,56.0647,0.2347,2.4171,62290.7695,3975.3
3975.4,56.6026,0.2348,2.4094,62290.7695,3975.4
3975.5,56.5004,0.2371,2.4032,62290.7695,3975.5
3975.6,54.9344,0.2409,2.3999,62290.7695,3975.6
3975.7,53.23,0.2413,2.3965,62290.7695,3975.7
3975.8,52.8293,0.243,2.3892,62290.7695,3975.8
3975.9,53.1675,0.242,2.3786,62290.7695,3975.9
3976.0,53.8282,0.2415,2.3689,62290.7695,3976.0
3976.1,53.773,0.2366,2.3639,62290.7695,3976.1
3976.2,52.2256,0.2363,2.3642,62290.7695,3976.2
3976.3,51.2577,0.2355,2.3678,62290.7695,3976.3
3976.4,53.0283,0.2358,2.3734,62290.7695,3976.4
3976.5,54.1702,0.233,2.3804,62290.7695,3976.5
3976.6,54.196,0.2291,2.3871,62290.7695,3976.6
3976.7,53.08,0.2251,2.3919,62290.7695,3976.7
3976.8,51.7938,0.2221,2.3959,62290.7695,3976.8
3976.9,51.0419,0.2205,2.4016,62290.7695,3976.9
3977.0,51.4631,0.2204,2.4103,62290.7695,3977.0
3977.1,51.9359,0.225,2.4202,62290.7695,3977.1
3977.2,51.863,0.2279,2.4291,62290.7695,3977.2
3977.3,50.8948,0.2278,2.4379,62290.7695,3977.3
3977.4,49.84,0.2325,2.4488,62290.7695,3977.4
3977.5,49.2761,0.2306,2.4601,62290.7695,3977.5
3977.6,49.4716,0.2293,2.467,62290.7695,3977.6
3977.7,49.4091,0.2309,2.4657,62233.3086,3977.7
3977.8,49.5651,0.2288,2.4581,51833.9883,3977.8
3977.9,51.1846,0.2252,2.449,22831.1563,3977.9
3978.0,52.0098,0.2193,2.442,11629.0615,3978.0
3978.1,51.1868,0.2156,2.4393,22308.9316,3978.1
3978.2,50.4056,0.216,2.4407,11880.2441,3978.2
3978.3,49.7074,0.2111,2.4445,793.2623,3978.3
3978.4,49.2506,0.2078,2.4484,9400.8008,3978.4
3978.5,49.1113,0.2057,2.4529,38696.3906,3978.5
3978.6,48.808,0.2109,2.4589,62290.7695,3978.6
3978.7,48.2572,0.22,2.4647,62290.7695,3978.7
3978.8,48.3151,0.2216,2.4647,62290.7695,3978.8
3978.9,48.6916,0.2228,2.4537,62290.7695,3978.9
3979.0,49.3621,0.2221,2.4322,62290.7695,3979.0
3979.1,50.7999,0.2248,2.4078,62290.7695,3979.1
3979.2,52.0991,0.2265,2.3883,62290.7695,3979.2
3979.3,52.4807,0.2244,2.3782,62290.7695,3979.3
3979.4,53.341,0.2257,2.3777,62290.7695,3979.4
3979.5,53.9222,0.2261,2.3845,62257.0391,3979.5
3979.6,53.5693,0.2205,2.3941,56108.0039,3979.6
3979.7,53.8119,0.2194,2.402,31041.1289,3979.7
3979.8,54.1149,0.2215,2.4076,4141.0781,3979.8
3979.9,53.8522,0.2222,2.4111,7097.1172,3979.9
3980.0,54.3898,0.2242,2.4139,30989.5254,3980.0
3980.1,56.1758,0.2265,2.4178,46358.6016,3980.1
3980.2,58.7717,0.2252,2.4249,17461.6445,3980.2
3980.3,60.681,0.2256,2.4346,103.2268,3980.3
3980.4,61.4731,0.2298,2.4435,100.5292,3980.4
3980.5,61.6444,0.2306,2.4489,107.0738,3980.5
3980.6,62.0033,0.2362,2.4508,112.3529,3980.6
3980.7,62.2552,0.2385,2.4515,104.872,3980.7
3980.8,61.7689,0.2394,2.452,80.721,3980.8
3980.9,62.117,0.2392,2.4512,68.9004,3980.9
3981.0,63.3417,0.241,2.4481,68.9676,3981.0
3981.1,63.7038,0.245,2.444,52.4321,3981.1
3981.2,63.5623,0.2498,2.4437,41.249,3981.2
3981.3,63.7551,0.243,2.4514,48.8627,3981.3
3981.4,65.3705,0.241,2.4691,65.9512,3981.4
3981.5,66.9339,0.238,2.4913,77.9227,3981.5
3981.6,67.4251,0.2333,2.5081,79.6272,3981.6
3981.7,67.4357,0.2329,2.5126,87.3992,3981.7
3981.8,67.3435,0.2341,2.5058,95.9032,3981.8
3981.9,67.1062,0.2337,2.4957,102.9708,3981.9
3982.0,66.0726,0.2398,2.4896,114.2209,3982.0
3982.1,65.4063,0.2437,2.4897,121.9033,3982.1
3982.2,65.393,0.2403,2.4938,117.6814,3982.2
3982.3,63.4851,0.2348,2.4984,107.9851,3982.3
3982.4,61.2285,0.2278,2.5007,97.5826,3982.4
3982.5,60.8888,0.2204,2.5007,105.8373,3982.5
3982.6,61.9468,0.2225,2.5,154.7884,3982.6
3982.7,62.8414,0.2254,2.5011,196.4446,3982.7
3982.8,62.1355,0.2264,2.5054,170.9719,3982.8
3982.9,62.9463,0.2279,2.5115,140.1231,3982.9
3983.0,64.0744,0.2312,2.5162,105.3972,3983.0
3983.1,63.7274,0.2343,2.5173,71.5383,3983.1
3983.2,64.2259,0.2395,2.5152,52.7717,3983.2
3983.3,65.2908,0.2434,2.5121,59.0497,3983.3
3983.4,65.6164,0.2434,2.5101,83.1834,3983.4
3983.5,65.294,0.2397,2.5116,87.3916,3983.5
3983.6,64.9943,0.236,2.517,68.2973,3983.6
3983.7,65.8424,0.2317,2.5233,49.3266,3983.7
3983.8,66.8706,0.2339,2.5275,40.1554,3983.8
3983.9,67.9342,0.2366,2.5282,41.2603,3983.9
3984.0,69.1938,0.2402,2.5261,40.5666,3984.0
3984.1,70.4928,0.2394,2.5235,36.1537,3984.1
3984.2,71.0569,0.237,2.5228,29.8823,3984.2
3984.3,70.0106,0.2375,2.5251,27.9637,3984.3
3984.4,68.5241,0.2354,2.5282,24.9995,3984.4
3984.5,67.718,0.2396,2.5291,19.1722,3984.5
3984.6,68.2781,0.2405,2.5276,14.7151,3984.6
3984.7,69.4451,0.2471,2.5281,13.1286,3984.7
3984.8,70.4705,0.2483,2.5321,14.5361,3984.8
3984.9,70.8193,0.2479,2.537,14.6423,3984.9
3985.0,70.4855,0.2512,2.5397,12.7845,3985.0
3985.1,69.9001,0.2523,2.5406,10.0607,3985.1
3985.2,70.2441,0.2527,2.5436,10.764,3985.2
3985.3,71.3513,0.2605,2.5511,12.1409,3985.3
3985.4,72.9268,0.2667,2.5628,11.2377,3985.4
3985.5,74.4835,0.2732,2.577,9.4607,3985.5
3985.6,75.8329,0.2727,2.59,7.6154,3985.6
3985.7,76.8511,0.2737,2.5978,6.648,3985.7
3985.8,77.952,0.2734,2.5997,5.7743,3985.8
3985.9,78.9039,0.2747,2.5993,5.2416,3985.9
3986.0,79.4964,0.276,2.6028,5.6386,3986.0
3986.1,80.1856,0.2817,2.61,7.3221,3986.1
3986.2,80.8636,0.2931,2.6164,9.2738,3986.2
3986.3,81.2352,0.3042,2.6174,9.5196,3986.3
3986.4,81.2062,0.3097,2.6144,8.507,3986.4
3986.5,81.7692,0.3111,2.6127,6.9115,3986.5
3986.6,84.0688,0.3037,2.6155,6.1974,3986.6
3986.7,86.1566,0.3002,2.6219,5.9854,3986.7
3986.8,87.3662,0.2992,2.6277,6.1149,3986.8
3986.9,87.6681,0.302,2.6307,6.1772,3986.9
3987.0,87.5808,0.3048,2.6298,6.1828,3987.0
3987.1,88.7722,0.3043,2.6247,6.1581,3987.1
3987.2,92.833,0.3009,2.6165,6.1637,3987.2
3987.3,95.7707,0.2982,2.6072,6.1386,3987.3
3987.4,95.5769,0.297,2.5993,6.0832,3987.4
3987.5,93.7227,0.3001,2.5927,6.0707,3987.5
3987.6,92.2399,0.3034,2.5872,6.0903,3987.6
3987.7,92.0647,0.3051,2.5825,6.1076,3987.7
3987.8,92.0898,0.3046,2.578,6.0713,3987.8
3987.9,92.5529,0.3025,2.5741,6.0862,3987.9
3988.0,92.5966,0.3001,2.5694,6.2072,3988.0
3988.1,90.3756,0.298,2.5647,6.3158,3988.1
3988.2,88.1702,0.297,2.5631,6.3355,3988.2
3988.3,87.6846,0.2958,2.5667,6.205,3988.3
3988.4,87.2192,0.2927,2.5723,6.0375,3988.4
3988.5,86.8408,0.2883,2.5748,5.914,3988.5
3988.6,86.3697,0.2839,2.5723,5.8915,3988.6
3988.7,85.2719,0.2809,2.5695,5.8416,3988.7
3988.8,83.8204,0.2809,2.5709,5.7812,3988.8
3988.9,82.6118,0.2792,2.5766,5.7214,3988.9
3989.0,81.9714,0.2781,2.5821,5.628,3989.0
3989.1,81.9556,0.2792,2.5835,5.6261,3989.1
3989.2,81.9232,0.2816,2.5807,5.81,3989.2
3989.3,80.4449,0.2823,2.5765,5.8977,3989.3
3989.4,78.6978,0.2793,2.5732,5.8929,3989.4
3989.5,78.6901,0.2782,2.5708,5.8603,3989.5
3989.6,78.9486,0.2814,2.5685,5.7938,3989.6
3989.7,79.9883,0.2866,2.5662,5.6371,3989.7
3989.8,82.0708,0.2907,2.564,5.3784,3989.8
3989.9,82.9154,0.2906,2.5608,5.1967,3989.9
3990.0,81.9778,0.2851,2.5565,5.0842,3990.0
3990.1,80.4133,0.2775,2.5526,4.9293,3990.1
3990.2,79.3943,0.2715,2.5502,4.7979,3990.2
3990.3,79.3861,0.269,2.5494,4.6694,3990.3
3990.4,79.9197,0.2688,2.5492,4.4809,3990.4
3990.5,80.5819,0.2686,2.5473,4.3382,3990.5
3990.6,80.6658,0.2673,2.5431,4.2617,3990.6
3990.7,79.5424,0.2627,2.5397,4.165,3990.7
3990.8,78.3316,0.26,2.5389,4.0918,3990.8
3990.9,76.9495,0.2596,2.5387,4.0216,3990.9
3991.0,74.4072,0.2622,2.5369,3.8635,3991.0
3991.1,73.3782,0.266,2.5332,3.6976,3991.1
3991.2,74.8126,0.268,2.5301,3.6176,3991.2
3991.3,75.0364,0.268,2.5294,3.6496,3991.3
3991.4,75.0562,0.2667,2.5309,3.7214,3991.4
3991.5,75.9599,0.2656,2.5329,3.7901,3991.5
3991.6,77.6138,0.2655,2.5354,3.9005,3991.6
3991.7,79.0924,0.2658,2.5389,3.9635,3991.7
3991.8,79.2841,0.2667,2.5426,3.9015,3991.8
3991.9,78.723,0.2665,2.545,3.8327,3991.9
3992.0,78.5728,0.2672,2.5438,3.8445,3992.0
3992.1,79.6593,0.2652,2.5406,3.9871,3992.1
3992.2,79.5714,0.2631,2.5389,4.0482,3992.2
3992.3,79.0973,0.2616,2.54,4.0509,3992.3
3992.4,79.3481,0.2602,2.5425,4.0636,3992.4
3992.5,79.292,0.2572,2.5449,4.1159,3992.5
3992.6,79.0746,0.2573,2.5457,4.1529,3992.6
3992.7,79.2683,0.2585,2.5455,4.1209,3992.7
3992.8,80.1313,0.2593,2.5463,4.159,3992.8
3992.9,80.1442,0.26,2.5481,4.2642,3992.9
3993.0,77.6541,0.2618,2.5502,4.3524,3993.0
3993.1,76.1803,0.2651,2.552,4.393,3993.1
3993.2,76.4801,0.2679,2.5541,4.3905,3993.2
3993.3,77.3454,0.2687,2.5569,4.3854,3993.3
3993.4,77.7133,0.2678,2.5587,4.344,3993.4
3993.5,77.6209,0.2664,2.5578,4.2662,3993.5
3993.6,78.1589,0.2653,2.5547,4.2006,3993.6
3993.7,79.3689,0.2648,2.5514,4.1529,3993.7
3993.8,80.8025,0.2633,2.5492,4.1367,3993.8
3993.9,81.3024,0.26,2.5483,4.1469,3993.9
3994.0,81.3909,0.2552,2.5488,4.1458,3994.0
3994.1,81.3893,0.2511,2.5504,4.1587,3994.1
3994.2,81.4573,0.2511,2.553,4.2659,3994.2
3994.3,81.2958,0.2549,2.556,4.3653,3994.3
3994.4,80.7075,0.2611,2.5581,4.3752,3994.4
3994.5,80.0747,0.2669,2.559,4.3378,3994.5
3994.6,79.9826,0.2718,2.5587,4.3029,3994.6
3994.7,80.7151,0.2742,2.557,4.2931,3994.7
3994.8,81.1828,0.2726,2.5541,4.245,3994.8
3994.9,81.261,0.2683,2.5512,4.2554,3994.9
3995.0,80.8616,0.2647,2.5515,4.4244,3995.0
3995.1,80.3372,0.264,2.5558,4.6443,3995.1
3995.2,80.2827,0.2679,2.5605,4.9252,3995.2
3995.3,81.326,0.2715,2.5628,5.1304,3995.3
3995.4,82.6004,0.2771,2.5614,4.9447,3995.4
3995.5,83.6063,0.2842,2.5575,4.6389,3995.5
3995.6,83.8032,0.2907,2.5522,4.6684,3995.6
3995.7,83.9826,0.2932,2.5467,4.8326,3995.7
3995.8,84.5741,0.2908,2.5457,4.9582,3995.8
3995.9,85.7067,0.2851,2.5513,4.8107,3995.9
3996.0,86.1196,0.2787,2.5593,4.5901,3996.0
3996.1,86.4792,0.2725,2.5647,4.3736,3996.1
3996.2,88.1246,0.2673,2.5648,4.2585,3996.2
3996.3,89.7677,0.2639,2.5625,4.2106,3996.3
3996.4,90.4528,0.2622,2.5605,4.3237,3996.4
3996.5,89.7833,0.2615,2.5586,4.6345,3996.5
3996.6,89.7002,0.2618,2.5566,4.8462,3996.6
3996.7,90.2251,0.2638,2.5559,4.9166,3996.7
3996.8,89.9566,0.2686,2.5575,5.0249,3996.8
3996.9,89.9143,0.2748,2.5602,5.0943,3996.9
3997.0,90.0742,0.2804,2.5607,5.0831,3997.0
3997.1,89.3694,0.2842,2.5578,5.0394,3997.1
3997.2,88.1987,0.2869,2.5541,5.0414,3997.2
3997.3,87.2208,0.2909,2.554,5.1524,3997.3
3997.4,87.2135,0.2943,2.5568,5.3208,3997.4
3997.5,87.1699,0.2986,2.5592,5.3998,3997.5
3997.6,86.245,0.3003,2.558,5.3221,3997.6
3997.7,84.8802,0.298,2.5549,5.2812,3997.7
3997.8,84.6735,0.2932,2.5531,5.2415,3997.8
3997.9,86.4223,0.2873,2.5542,5.2173,3997.9
3998.0,87.3555,0.2839,2.5571,5.3049,3998.0
3998.1,87.4881,0.2797,2.5612,5.4356,3998.1
3998.2,87.3365,0.2774,2.5666,5.5151,3998.2
3998.3,88.1293,0.2773,2.5719,5.5432,3998.3
3998.4,88.5149,0.2812,2.5745,5.5849,3998.4
3998.5,87.3219,0.289,2.5742,5.6955,3998.5
3998.6,86.9976,0.2976,2.5738,5.7568,3998.6
3998.7,86.7728,0.3022,2.5765,5.7516,3998.7
3998.8,85.5033,0.3012,2.5812,5.6703,3998.8
3998.9,84.1253,0.2981,2.5846,5.5284,3998.9
3999.0,83.808,0.2979,2.5855,5.3667,3999.0
3999.1,85.617,0.3011,2.5843,5.2865,3999.1
3999.2,87.506,0.303,2.5819,5.3202,3999.2
3999.3,89.6777,0.3036,2.5787,5.4202,3999.3
3999.4,92.5892,0.3033,2.5762,5.4416,3999.4
3999.5,95.067,0.2995,2.5764,5.3828,3999.5
3999.6,95.5874,0.2965,2.5788,5.2557,3999.6
3999.7,93.4346,0.293,2.5796,5.1441,3999.7
3999.8,91.7598,0.2876,2.5755,5.0963,3999.8
3999.9,91.3101,0.2848,2.5665,5.1827,3999.9
4000.0,90.7643,0.2839,2.5561,5.3957,4000.0
4000.1,89.9347,0.2891,2.5479,5.5625,4000.1
4000.2,89.7345,0.2967,2.542,5.5475,4000.2
4000.3,91.4769,0.3043,2.5379,5.3706,4000.3
4000.4,92.3648,0.3083,2.5355,5.2193,4000.4
4000.5,91.2837,0.3078,2.5353,5.2036,4000.5
4000.6,90.7217,0.3034,2.5374,5.2318,4000.6
4000.7,91.0656,0.2996,2.5406,5.2483,4000.7
4000.8,91.6232,0.2952,2.5448,5.2085,4000.8
4000.9,90.1634,0.2934,2.5518,5.1443,4000.9
4001.0,89.1055,0.2955,2.5624,5.0789,4001.0
4001.1,90.3029,0.299,2.5731,4.9997,4001.1
4001.2,91.3915,0.3069,2.5776,4.8383,4001.2
4001.3,91.8912,0.3109,2.573,4.6698,4001.3
4001.4,91.1839,0.3109,2.5641,4.5811,4001.4
4001.5,89.7264,0.3087,2.5576,4.5217,4001.5
4001.6,88.4058,0.306,2.5562,4.5008,4001.6
4001.7,88.0343,0.3009,2.5574,4.5384,4001.7
4001.8,87.0687,0.2977,2.5583,4.6422,4001.8
4001.9,86.4037,0.2916,2.5583,4.8102,4001.9
4002.0,87.1364,0.2879,2.557,4.9964,4002.0
4002.1,87.8595,0.2887,2.5551,5.1383,4002.1
4002.2,88.1362,0.2928,2.553,5.2291,4002.2
4002.3,87.8839,0.2963,2.551,5.2834,4002.3
4002.4,88.2359,0.2958,2.5498,5.3018,4002.4
4002.5,89.1747,0.2933,2.5493,5.3162,4002.5
4002.6,90.0196,0.2903,2.5497,5.388,4002.6
4002.7,90.7407,0.291,2.5513,5.4874,4002.7
4002.8,89.8146,0.2914,2.5534,5.6532,4002.8
4002.9,86.2411,0.2885,2.5541,5.8845,4002.9
4003.0,84.7235,0.2836,2.5521,5.9751,4003.0
4003.1,85.9536,0.2821,2.5483,5.8457,4003.1
4003.2,86.5748,0.2861,2.5453,5.6487,4003.2
4003.3,87.8711,0.2922,2.5455,5.5201,4003.3
4003.4,89.2061,0.2956,2.5484,5.491,4003.4
4003.5,88.2532,0.2936,2.5509,5.4308,4003.5
4003.6,87.4034,0.2895,2.5502,5.371,4003.6
4003.7,87.8824,0.2879,2.547,5.3163,4003.7
4003.8,88.4305,0.2922,2.5448,5.2322,4003.8
4003.9,88.8173,0.2999,2.5465,5.1129,4003.9
4004.0,88.5886,0.3059,2.5513,4.9593,4004.0
4004.1,87.6116,0.3065,2.5562,4.8071,4004.1
4004.2,87.1092,0.3053,2.5593,4.6465,4004.2
4004.3,87.7282,0.3005,2.5588,4.4727,4004.3
4004.4,87.5936,0.3003,2.5561,4.3056,4004.4
4004.5,87.2912,0.3018,2.5523,4.1783,4004.5
4004.6,87.5419,0.3033,2.5495,4.121,4004.6
4004.7,88.058,0.3032,2.5488,4.0792,4004.7
4004.8,89.3399,0.3023,2.5494,4.0625,4004.8
4004.9,90.882,0.3022,2.5512,4.0746,4004.9
4005.0,89.8259,0.3034,2.5545,4.0889,4005.0
4005.1,87.9041,0.3032,2.5587,4.0596,4005.1
4005.2,87.7722,0.3001,2.5622,3.9605,4005.2
4005.3,87.0748,0.2946,2.5629,3.9099,4005.3
4005.4,86.3337,0.2902,2.5616,3.8935,4005.4
4005.5,86.6442,0.2893,2.5607,3.8523,4005.5
4005.6,87.0593,0.2915,2.5605,3.7947,4005.6
4005.7,87.175,0.2942,2.5598,3.7199,4005.7
4005.8,86.6347,0.2949,2.5569,3.6446,4005.8
4005.9,85.6426,0.2914,2.5533,3.6048,4005.9
4006.0,84.272,0.285,2.5525,3.5972,4006.0
4006.1,83.0889,0.2803,2.5568,3.5762,4006.1
4006.2,83.0073,0.2815,2.5624,3.542,4006.2
4006.3,83.8696,0.2889,2.565,3.5485,4006.3
4006.4,84.124,0.2979,2.5641,3.661,4006.4
4006.5,84.4505,0.3038,2.5603,3.7514,4006.5
4006.6,84.7897,0.3044,2.5552,3.7849,4006.6
4006.7,84.4518,0.3011,2.5515,3.8437,4006.7
4006.8,84.1804,0.2968,2.5516,3.8883,4006.8
4006.9,84.5664,0.2936,2.5567,3.9027,4006.9
4007.0,85.3617,0.293,2.5647,3.9234,4007.0
4007.1,85.3718,0.2969,2.5723,3.9473,4007.1
4007.2,84.3813,0.3037,2.5759,3.9523,4007.2
4007.3,84.6196,0.3082,2.5741,3.9099,4007.3
4007.4,85.2228,0.306,2.5697,3.8742,4007.4
4007.5,85.4558,0.2976,2.5675,3.8764,4007.5
4007.6,85.7874,0.2885,2.5707,3.8436,4007.6
4007.7,85.7137,0.2821,2.5757,3.7854,4007.7
4007.8,85.0183,0.2804,2.5764,3.732,4007.8
4007.9,84.9251,0.2819,2.5711,3.7194,4007.9
4008.0,84.8751,0.286,2.5626,3.7241,4008.0
4008.1,84.3644,0.2906,2.555,3.7002,4008.1
4008.2,84.4379,0.295,2.55,3.6419,4008.2
4008.3,84.9508,0.2987,2.548,3.6284,4008.3
4008.4,85.3393,0.2994,2.5501,3.7355,4008.4
4008.5,85.3118,0.2968,2.5553,3.8051,4008.5
4008.6,84.4737,0.2936,2.5603,3.8484,4008.6
4008.7,82.9151,0.2944,2.5618,3.9061,4008.7
4008.8,82.0288,0.3002,2.5596,3.9275,4008.8
4008.9,81.7475,0.3058,2.5564,3.8891,4008.9
4009.0,81.3241,0.3065,2.5548,3.8083,4009.0
4009.1,81.2856,0.3038,2.5556,3.7424,4009.1
4009.2,82.0566,0.3024,2.5586,3.7279,4009.2
4009.3,83.5173,0.3042,2.5631,3.7692,4009.3
4009.4,84.6673,0.3054,2.5684,3.8108,4009.4
4009.5,84.7545,0.3031,2.5733,3.8177,4009.5
4009.6,83.9474,0.2965,2.5756,3.7855,4009.6
4009.7,83.9952,0.2887,2.574,3.7605,4009.7
4009.8,85.1297,0.284,2.5695,3.7426,4009.8
4009.9,85.2317,0.2834,2.5662,3.6847,4009.9
4010.0,84.0306,0.2842,2.5703,3.6193,4010.0
4010.1,82.0296,0.2832,2.5832,3.5657,4010.1
4010.2,81.3639,0.2794,2.5994,3.5182,4010.2
4010.3,81.6608,0.2755,2.6102,3.4859,4010.3
4010.4,82.0791,0.2725,2.6101,3.4786,4010.4
4010.5,81.3002,0.2712,2.6022,3.4832,4010.5
4010.6,80.452,0.2723,2.5941,3.4684,4010.6
4010.7,80.613,0.2766,2.5919,3.4185,4010.7
4010.8,81.0664,0.2815,2.5941,3.3906,4010.8
4010.9,81.6201,0.2827,2.597,3.3976,4010.9
4011.0,81.6771,0.2783,2.5993,3.4413,4011.0
4011.1,80.6639,0.2711,2.6016,3.4739,4011.1
4011.2,79.4706,0.2656,2.6039,3.5008,4011.2
4011.3,78.9873,0.265,2.6037,3.549,4011.3
4011.4,77.6783,0.2679,2.5992,3.6527,4011.4
4011.5,76.1304,0.2706,2.5913,3.8416,4011.5
4011.6,75.5695,0.271,2.5816,4.1081,4011.6
4011.7,75.8146,0.2676,2.5717,4.3528,4011.7
4011.8,75.8008,0.2614,2.5618,4.5524,4011.8
4011.9,74.2744,0.2545,2.5511,4.694,4011.9
4012.0,73.4185,0.2507,2.5398,4.7743,4012.0
4012.1,73.3376,0.2513,2.5288,4.8281,4012.1
4012.2,73.3608,0.2534,2.5208,4.9325,4012.2
4012.3,74.2806,0.2535,2.517,5.0422,4012.3
4012.4,75.0893,0.2501,2.5164,5.1892,4012.4
4012.5,73.8074,0.2457,2.5171,5.4223,4012.5
4012.6,72.7602,0.2435,2.5164,5.6607,4012.6
4012.7,72.4811,0.2453,2.5132,5.7856,4012.7
4012.8,71.9812,0.2455,2.5078,5.7048,4012.8
4012.9,71.6923,0.2449,2.5025,5.5879,4012.9
4013.0,71.3699,0.242,2.4986,5.4806,4013.0
4013.1,70.2912,0.2404,2.4935,5.3218,4013.1
4013.2,70.1033,0.2389,2.4883,5.199,4013.2
4013.3,71.1521,0.2376,2.4804,5.2012,4013.3
4013.4,71.158,0.2378,2.4733,5.3173,4013.4
4013.5,71.3506,0.2398,2.471,5.5169,4013.5
4013.6,71.8801,0.2423,2.4763,5.8716,4013.6
4013.7,70.7466,0.2436,2.4875,6.4716,4013.7
4013.8,69.8183,0.2429,2.4991,6.9492,4013.8
4013.9,70.3223,0.2415,2.5053,7.0732,4013.9
4014.0,69.8572,0.2407,2.5048,7.3785,4014.0
4014.1,68.7974,0.241,2.5016,7.7388,4014.1
4014.2,68.058,0.2417,2.4994,8.1665,4014.2
4014.3,68.3998,0.2412,2.4985,9.0589,4014.3
4014.4,69.3784,0.2394,2.4975,10.2172,4014.4
4014.5,69.8978,0.2372,2.4969,11.2947,4014.5
4014.6,69.4559,0.2361,2.4976,12.3677,4014.6
4014.7,68.7131,0.2356,2.4988,13.2806,4014.7
4014.8,68.4064,0.2349,2.4985,13.7929,4014.8
4014.9,66.9191,0.2343,2.4959,13.9701,4014.9
4015.0,65.3494,0.2346,2.492,13.7083,4015.0
4015.1,65.6378,0.2356,2.4888,13.6764,4015.1
4015.2,65.9148,0.2366,2.4872,15.8152,4015.2
4015.3,65.8263,0.2338,2.4869,22.6128,4015.3
4015.4,65.6166,0.2324,2.4884,33.6933,4015.4
4015.5,65.8036,0.2322,2.492,41.2826,4015.5
4015.6,65.7601,0.2288,2.4966,51.9177,4015.6
4015.7,64.3616,0.2231,2.4995,82.7812,4015.7
4015.8,63.164,0.2218,2.5004,192.6727,4015.8
4015.9,62.4777,0.2213,2.5015,10681.1738,4015.9
4016.0,61.5324,0.2212,2.5047,41264.5391,4016.0
4016.1,60.7789,0.2213,2.5091,62290.7695,4016.1
4016.2,60.5951,0.2239,2.5119,62290.7695,4016.2
4016.3,60.8582,0.2222,2.5106,62290.7695,4016.3
4016.4,61.0287,0.2155,2.5059,62290.7695,4016.4
4016.5,60.441,0.2137,2.4993,62290.7695,4016.5
4016.6,59.018,0.2107,2.4922,62290.7695,4016.6
4016.7,58.0755,0.2103,2.4842,62290.7695,4016.7
4016.8,58.4786,0.2113,2.4755,62290.7695,4016.8
4016.9,58.8447,0.2112,2.4682,62290.7695,4016.9
4017.0,58.7618,0.2092,2.4635,62290.7695,4017.0
4017.1,57.5497,0.2079,2.4606,62290.7695,4017.1
4017.2,55.2778,0.2099,2.4575,62290.7695,4017.2
4017.3,53.1275,0.2147,2.4529,62290.7695,4017.3
4017.4,52.2536,0.2196,2.4492,62290.7695,4017.4
4017.5,51.1156,0.2188,2.4488,62290.7695,4017.5
4017.6,50.4026,0.2176,2.4499,62290.7695,4017.6
4017.7,50.5121,0.2145,2.4482,62290.7695,4017.7
