DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
3146.6,74.5333,36.3611,0.1152,2.6084,4.215,3146.6
3146.7,74.7479,38.6039,0.1186,2.602,3.9587,3146.7
3146.8,74.9798,39.6297,0.1272,2.5974,3.609,3146.8
3146.9,75.2377,41.6466,0.1308,2.5937,3.2032,3146.9
3147.0,75.6588,42.0732,0.1283,2.5896,3.0128,3147.0
3147.1,76.1235,39.8499,0.126,2.5848,3.0263,3147.1
3147.2,76.6327,36.8305,0.125,2.5803,3.1514,3147.2
3147.3,76.9368,35.1982,0.1211,2.5771,3.2432,3147.3
3147.4,77.211,33.6414,0.1154,2.5747,3.2834,3147.4
3147.5,77.4845,31.7036,0.1178,2.5714,3.2924,3147.5
3147.6,77.7179,30.2921,0.1194,2.5681,3.2719,3147.6
3147.7,77.9855,31.4899,0.1233,2.5661,3.1701,3147.7
3147.8,78.3501,32.4382,0.1288,2.5655,2.9932,3147.8
3147.9,78.457,33.6416,0.1348,2.5661,2.8604,3147.9
3148.0,78.4798,34.4068,0.1396,2.567,2.7579,3148.0
3148.1,78.4718,35.7283,0.139,2.5678,2.7212,3148.1
3148.2,78.6935,38.2038,0.1396,2.5675,2.6559,3148.2
3148.3,78.987,38.8018,0.1396,2.5659,2.593,3148.3
3148.4,79.2302,39.2562,0.1433,2.5639,2.5604,3148.4
3148.5,79.5807,39.5883,0.1448,2.5629,2.5599,3148.5
3148.6,79.9297,41.256,0.1465,2.5626,2.5282,3148.6
3148.7,80.0059,41.4768,0.1449,2.562,2.4823,3148.7
3148.8,80.0819,41.4038,0.1456,2.5602,2.4594,3148.8
3148.9,80.1134,42.033,0.146,2.558,2.4412,3148.9
3149.0,79.79,41.9386,0.1468,2.5572,2.4275,3149.0
3149.1,79.6995,41.9521,0.1484,2.5581,2.4365,3149.1
3149.2,79.7669,41.7134,0.1506,2.5595,2.4238,3149.2
3149.3,79.7377,43.095,0.1526,2.5598,2.413,3149.3
3149.4,79.805,43.8574,0.1535,2.5584,2.3654,3149.4
3149.5,79.9529,44.0121,0.1534,2.5573,2.3347,3149.5
3149.6,79.9557,45.8166,0.1531,2.5573,2.304,3149.6
3149.7,79.9672,47.4306,0.1534,2.5577,2.2874,3149.7
3149.8,79.9877,45.8527,0.1544,2.5572,2.2806,3149.8
3149.9,79.9076,46.1235,0.1548,2.5553,2.2737,3149.9
3150.0,79.7523,44.8633,0.1541,2.552,2.2442,3150.0
3150.1,79.5061,42.9341,0.1524,2.5502,2.2548,3150.1
3150.2,78.978,43.2874,0.1506,2.5514,2.3311,3150.2
3150.3,78.3421,42.7276,0.1496,2.555,2.3578,3150.3
3150.4,77.5789,42.116,0.1501,2.558,2.3572,3150.4
3150.5,76.5462,43.4893,0.1528,2.5579,2.3553,3150.5
3150.6,75.4768,44.2345,0.1569,2.5564,2.3056,3150.6
3150.7,74.4143,45.5304,0.1601,2.5546,2.2697,3150.7
3150.8,73.6064,46.5925,0.16,2.5517,2.2405,3150.8
3150.9,73.0312,44.9125,0.1573,2.5473,2.2239,3150.9
3151.0,72.8736,44.991,0.1537,2.5435,2.252,3151.0
3151.1,72.9013,44.9002,0.1504,2.5438,2.3156,3151.1
3151.2,73.0031,43.2028,0.1468,2.5483,2.3686,3151.2
3151.3,73.1652,43.1476,0.1416,2.5543,2.4313,3151.3
3151.4,73.2308,41.2261,0.1358,2.5602,2.4476,3151.4
3151.5,73.2828,39.2031,0.1304,2.5648,2.5148,3151.5
3151.6,73.4248,36.6789,0.1292,2.5679,2.6957,3151.6
3151.7,73.5802,34.9646,0.1262,2.5696,2.8955,3151.7
3151.8,73.7511,34.0868,0.1213,2.5704,3.0386,3151.8
3151.9,73.9712,33.6561,0.1236,2.5702,3.1377,3151.9
3152.0,74.1404,32.046,0.1232,2.5689,3.1574,3152.0
3152.1,74.261,31.4532,0.1222,2.5674,3.199,3152.1
3152.2,74.223,31.9091,0.1205,2.5671,3.2495,3152.2
3152.3,74.2228,31.3884,0.1197,2.5688,3.2159,3152.3
3152.4,74.22,33.6217,0.1208,2.5727,3.1315,3152.4
3152.5,73.7448,33.3101,0.123,2.5775,3.128,3152.5
3152.6,73.3431,32.1794,0.1247,2.581,3.1306,3152.6
3152.7,73.0064,33.9655,0.1252,2.5803,3.1288,3152.7
3152.8,72.7491,34.7064,0.1253,2.575,3.1107,3152.8
3152.9,72.5996,35.9619,0.1229,2.5684,3.0773,3152.9
3153.0,72.5643,35.9163,0.1247,2.5657,3.0677,3153.0
3153.1,72.8695,36.3559,0.1272,2.5674,3.0302,3153.1
3153.2,73.1348,37.8952,0.1318,2.5714,2.9613,3153.2
3153.3,73.3313,38.8919,0.1312,2.5742,2.9419,3153.3
3153.4,73.4152,38.6362,0.1252,2.5742,3.0144,3153.4
3153.5,73.513,37.2766,0.1249,2.5723,3.044,3153.5
3153.6,73.649,37.0781,0.1232,2.5713,3.0808,3153.6
3153.7,73.7745,37.009,0.1234,2.573,3.1298,3153.7
3153.8,73.8571,35.325,0.121,2.5771,3.2063,3153.8
3153.9,73.8605,34.6304,0.1237,2.5808,3.2319,3153.9
3154.0,73.8442,35.1227,0.1229,2.5822,3.1915,3154.0
3154.1,73.8438,35.4122,0.1224,2.5809,3.1297,3154.1
3154.2,73.892,32.1515,0.1221,2.5786,3.145,3154.2
3154.3,74.0794,31.8637,0.1217,2.577,3.2228,3154.3
3154.4,74.2967,31.7763,0.1211,2.577,3.2683,3154.4
3154.5,74.4789,33.2026,0.121,2.5787,3.2805,3154.5
3154.6,74.7311,32.5156,0.1218,2.5806,3.2087,3154.6
3154.7,75.0086,33.1194,0.1231,2.5809,3.0978,3154.7
3154.8,75.2787,32.8504,0.1243,2.5788,3.1112,3154.8
3154.9,75.436,33.0808,0.1247,2.575,3.1378,3154.9
3155.0,75.52,34.091,0.1247,2.5717,3.1709,3155.0
3155.1,75.4972,34.4227,0.1245,2.5718,3.2209,3155.1
3155.2,75.4076,36.4135,0.1241,2.5749,3.2051,3155.2
3155.3,75.2951,36.9152,0.1237,2.5783,3.1157,3155.3
3155.4,75.332,36.6568,0.1237,2.5804,3.1602,3155.4
3155.5,75.3771,35.9846,0.124,2.5806,3.2488,3155.5
3155.6,75.4286,36.4714,0.1239,2.5798,3.3082,3155.6
3155.7,75.487,37.4251,0.1232,2.5771,3.2831,3155.7
3155.8,75.51,37.1042,0.1226,2.5728,3.1334,3155.8
3155.9,75.5015,37.9058,0.1228,2.5689,3.0541,3155.9
3156.0,75.4327,36.8578,0.1244,2.5678,3.0542,3156.0
3156.1,75.338,36.4797,0.1273,2.5688,3.1069,3156.1
3156.2,75.2154,37.7883,0.1313,2.5695,3.0889,3156.2
3156.3,75.0721,39.4157,0.1355,2.5687,2.9975,3156.3
3156.4,74.9441,38.6867,0.1379,2.5671,2.9654,3156.4
3156.5,74.8368,36.0324,0.1372,2.566,2.9677,3156.5
3156.6,74.6915,36.8413,0.1346,2.5666,2.9392,3156.6
3156.7,74.4949,37.1348,0.1322,2.5688,2.8991,3156.7
3156.8,74.2227,38.8103,0.1312,2.5708,2.8514,3156.8
3156.9,73.7967,38.9159,0.1311,2.5713,2.924,3156.9
3157.0,73.4473,38.3715,0.1305,2.5705,2.991,3157.0
3157.1,73.2961,38.0322,0.1282,2.5697,3.0228,3157.1
3157.2,73.3083,35.5504,0.1244,2.5698,3.0844,3157.2
3157.3,73.3893,35.9423,0.12,2.571,3.2028,3157.3
3157.4,73.5476,34.655,0.1167,2.5735,3.2321,3157.4
3157.5,73.7704,36.6062,0.1153,2.5776,3.2902,3157.5
3157.6,74.022,34.1345,0.1155,2.5819,3.3489,3157.6
3157.7,74.302,32.7515,0.1164,2.5852,3.4525,3157.7
3157.8,74.6559,33.1928,0.1175,2.5869,3.5568,3157.8
3157.9,74.9834,32.9756,0.1193,2.5873,3.5084,3157.9
3158.0,75.0827,33.3817,0.1217,2.5866,3.4156,3158.0
3158.1,75.1532,34.4411,0.1242,2.5849,3.2804,3158.1
3158.2,75.1899,36.7104,0.1256,2.5836,3.1704,3158.2
3158.3,75.1103,36.4286,0.126,2.5837,3.128,3158.3
3158.4,75.0497,36.567,0.1268,2.5848,3.1271,3158.4
3158.5,74.9947,37.2713,0.1292,2.5859,3.143,3158.5
3158.6,74.886,36.149,0.1315,2.5853,3.1465,3158.6
3158.7,74.8081,35.204,0.1319,2.5832,3.0696,3158.7
3158.8,74.7496,35.7694,0.1302,2.58,3.054,3158.8
3158.9,74.6291,36.0122,0.1282,2.5767,3.0227,3158.9
3159.0,74.4995,35.9896,0.1269,2.5743,3.011,3159.0
3159.1,74.3621,35.2994,0.1262,2.573,3.0585,3159.1
3159.2,74.2424,35.1509,0.1245,2.5724,3.0903,3159.2
3159.3,74.204,34.2126,0.1216,2.5723,3.0981,3159.3
3159.4,74.2544,34.2638,0.1181,2.5734,3.1053,3159.4
3159.5,74.4083,33.6996,0.1156,2.5768,3.2266,3159.5
3159.6,74.552,32.7081,0.1148,2.5824,3.56,3159.6
3159.7,74.6758,33.8915,0.1156,2.588,3.5791,3159.7
3159.8,74.885,32.8716,0.1173,2.5909,3.5103,3159.8
3159.9,75.0966,33.1348,0.1197,2.5889,3.2982,3159.9
3160.0,75.2976,34.7272,0.1232,2.5827,3.119,3160.0
3160.1,75.4058,35.5021,0.1244,2.5756,3.0782,3160.1
3160.2,75.5247,36.4018,0.1285,2.5712,3.0567,3160.2
3160.3,75.6957,37.2576,0.1349,2.5708,3.0409,3160.3
3160.4,75.7971,36.9322,0.1347,2.5738,3.0601,3160.4
3160.5,75.8609,38.6647,0.1376,2.577,3.0377,3160.5
3160.6,75.8717,38.8687,0.1396,2.5781,2.9447,3160.6
3160.7,75.8952,39.6596,0.1399,2.577,2.7682,3160.7
3160.8,75.896,40.0893,0.1379,2.5761,2.6706,3160.8
3160.9,75.8115,39.045,0.1377,2.5766,2.837,3160.9
3161.0,75.6814,40.3597,0.1351,2.5774,3.0458,3161.0
3161.1,75.5289,39.1823,0.1335,2.5756,3.1479,3161.1
3161.2,75.359,36.7553,0.133,2.5714,3.0918,3161.2
3161.3,75.3295,35.4457,0.1327,2.567,3.0075,3161.3
3161.4,75.3893,34.3665,0.1323,2.5645,2.9637,3161.4
3161.5,75.5633,34.5973,0.1317,2.5637,2.9031,3161.5
3161.6,75.79,34.7785,0.1315,2.5641,2.8842,3161.6
3161.7,76.0337,37.1274,0.1325,2.5665,2.9144,3161.7
3161.8,76.1282,38.2866,0.135,2.5713,2.9703,3161.8
3161.9,76.2439,38.3249,0.1352,2.5772,2.9822,3161.9
3162.0,76.3752,36.9842,0.1408,2.5815,2.9571,3162.0
3162.1,76.4973,37.1987,0.1397,2.5827,2.8959,3162.1
3162.2,77.0139,37.4371,0.1416,2.5812,2.8683,3162.2
3162.3,77.8933,36.3547,0.1438,2.5789,2.7931,3162.3
3162.4,78.9731,37.7731,0.1491,2.5772,2.7647,3162.4
3162.5,80.1998,39.239,0.1511,2.5769,2.7787,3162.5
3162.6,81.5862,41.4114,0.1546,2.5777,2.7288,3162.6
3162.7,82.5178,42.2807,0.1578,2.5781,2.4399,3162.7
3162.8,83.2551,46.2904,0.1659,2.5761,2.1349,3162.8
3162.9,83.7622,50.2648,0.1744,2.5711,2.0185,3162.9
3163.0,83.9664,53.0033,0.1805,2.5638,1.9672,3163.0
3163.1,84.093,55.8506,0.1809,2.5552,1.9677,3163.1
3163.2,84.1461,54.1145,0.1829,2.5467,1.9496,3163.2
3163.3,83.8829,54.4229,0.1871,2.5413,1.9009,3163.3
3163.4,83.4917,54.5772,0.1874,2.5409,1.8734,3163.4
3163.5,82.95,57.0098,0.1821,2.5431,1.882,3163.5
3163.6,82.0306,56.0003,0.1789,2.5445,1.9415,3163.6
3163.7,80.9445,51.8509,0.1702,2.5443,2.2557,3163.7
3163.8,79.6654,46.839,0.1612,2.5449,2.6009,3163.8
3163.9,78.2581,44.4075,0.1578,2.5479,2.7544,3163.9
3164.0,76.9764,42.2555,0.1547,2.5518,2.8151,3164.0
3164.1,76.2376,40.8899,0.1533,2.5544,2.7893,3164.1
3164.2,75.8663,40.086,0.152,2.5547,2.7125,3164.2
3164.3,75.7697,41.8928,0.1505,2.5538,2.6437,3164.3
3164.4,76.2168,41.2852,0.1503,2.554,2.6704,3164.4
3164.5,76.7803,42.5482,0.1487,2.5556,2.7227,3164.5
3164.6,77.3944,43.3331,0.15,2.5575,2.7394,3164.6
3164.7,77.9556,44.0883,0.15,2.5586,2.7044,3164.7
3164.8,78.0197,42.0939,0.1495,2.5588,2.5917,3164.8
3164.9,77.7648,41.3298,0.1497,2.5591,2.5211,3164.9
3165.0,77.4417,42.7113,0.151,2.5607,2.4983,3165.0
3165.1,77.1583,42.3808,0.1558,2.5622,2.4996,3165.1
3165.2,76.9129,41.6282,0.1541,2.5621,2.5048,3165.2
3165.3,76.8398,41.5168,0.155,2.561,2.5135,3165.3
3165.4,76.8416,43.0361,0.156,2.5607,2.4778,3165.4
3165.5,76.9133,40.8534,0.1561,2.5615,2.4632,3165.5
3165.6,76.9056,39.6894,0.157,2.561,2.483,3165.6
3165.7,76.7648,39.2285,0.1537,2.5576,2.5127,3165.7
3165.8,76.4743,39.1728,0.1489,2.5525,2.5438,3165.8
3165.9,76.0565,40.0463,0.1527,2.5478,2.5441,3165.9
3166.0,75.5955,41.455,0.1512,2.5454,2.5455,3166.0
3166.1,75.0851,40.6856,0.1514,2.5469,2.5762,3166.1
3166.2,74.6551,40.5393,0.1531,2.552,2.6055,3166.2
3166.3,74.3143,38.8825,0.1485,2.5571,2.6602,3166.3
3166.4,74.1077,37.0288,0.1471,2.5588,2.7265,3166.4
3166.5,74.0368,35.8825,0.1487,2.558,2.7971,3166.5
3166.6,74.0543,36.2026,0.1466,2.5577,2.9208,3166.6
3166.7,74.2043,36.8305,0.144,2.5592,2.9843,3166.7
3166.8,74.1638,36.6879,0.1413,2.5615,2.9699,3166.8
3166.9,74.0546,34.9944,0.1391,2.563,2.9695,3166.9
3167.0,73.8896,34.2213,0.1373,2.5635,2.9696,3167.0
3167.1,73.6831,33.4049,0.1325,2.5635,3.0051,3167.1
3167.2,73.4783,33.188,0.1337,2.5638,3.0304,3167.2
3167.3,73.3239,32.987,0.1317,2.5649,3.0697,3167.3
3167.4,73.1825,31.7062,0.1301,2.566,3.1676,3167.4
3167.5,73.0932,32.686,0.1289,2.5668,3.2375,3167.5
3167.6,73.2123,32.2725,0.1278,2.5676,3.2181,3167.6
3167.7,73.3056,33.0927,0.127,2.5691,3.2025,3167.7
3167.8,73.3928,32.0548,0.1265,2.571,3.1857,3167.8
3167.9,73.5266,31.1598,0.1268,2.5717,3.1816,3167.9
3168.0,73.5519,32.646,0.1279,2.5704,3.1917,3168.0
3168.1,73.4859,32.1592,0.1294,2.568,3.2292,3168.1
3168.2,73.1903,32.3296,0.1304,2.5655,3.2552,3168.2
3168.3,73.1929,32.4271,0.1281,2.5636,3.2492,3168.3
3168.4,73.426,32.079,0.1321,2.563,3.244,3168.4
3168.5,73.6141,32.9595,0.1334,2.5641,3.258,3168.5
3168.6,73.7627,32.9476,0.1347,2.5668,3.2693,3168.6
3168.7,73.8751,33.2331,0.1351,2.5707,3.2863,3168.7
3168.8,73.8208,32.3567,0.1341,2.575,3.2778,3168.8
3168.9,73.7491,33.1402,0.1317,2.5785,3.2613,3168.9
3169.0,73.6583,33.1167,0.1284,2.5798,3.2683,3169.0
3169.1,73.6292,32.9402,0.125,2.5767,3.2806,3169.1
3169.2,73.6223,32.5985,0.1222,2.5702,3.2721,3169.2
3169.3,73.6413,33.7186,0.1208,2.5633,3.2618,3169.3
3169.4,73.6852,34.6507,0.1216,2.5585,3.2651,3169.4
3169.5,73.7455,33.2638,0.1215,2.5563,3.2571,3169.5
3169.6,73.8289,32.1219,0.1281,2.5561,3.2655,3169.6
3169.7,74.2072,32.7556,0.131,2.5574,3.2673,3169.7
3169.8,74.572,32.5752,0.1328,2.5593,3.2163,3169.8
3169.9,74.7959,33.2549,0.1342,2.5597,3.1368,3169.9
3170.0,74.9685,34.1283,0.1364,2.5586,3.1165,3170.0
3170.1,75.0819,33.9068,0.1393,2.5573,3.1139,3170.1
3170.2,75.0728,34.1473,0.1416,2.5574,3.1235,3170.2
3170.3,75.0443,36.1728,0.1422,2.5582,3.1253,3170.3
3170.4,75.0391,37.6504,0.1411,2.5572,3.1422,3170.4
3170.5,75.1354,37.0707,0.1398,2.5533,3.1261,3170.5
3170.6,75.2573,36.5541,0.1394,2.5483,3.0911,3170.6
3170.7,75.3995,36.2573,0.1368,2.5462,3.0618,3170.7
3170.8,75.5855,35.481,0.1403,2.55,3.0514,3170.8
3170.9,75.7015,36.5371,0.1403,2.5589,3.0216,3170.9
3171.0,75.7888,35.6149,0.1397,2.5686,3.1008,3171.0
3171.1,75.9308,35.7831,0.1387,2.5747,3.1546,3171.1
3171.2,76.3246,36.2572,0.1355,2.575,3.1762,3171.2
3171.3,76.9011,36.9455,0.1403,2.5708,3.1634,3171.3
3171.4,77.6876,38.891,0.1406,2.5657,3.0382,3171.4
3171.5,78.5835,40.8731,0.1435,2.5626,2.9008,3171.5
3171.6,79.5426,39.7697,0.1443,2.5614,2.8763,3171.6
3171.7,79.859,40.6152,0.147,2.5613,2.8691,3171.7
3171.8,79.9104,40.4077,0.1443,2.5608,2.842,3171.8
3171.9,79.7081,41.8021,0.1498,2.5594,2.8288,3171.9
3172.0,79.7028,39.8043,0.1546,2.557,2.7667,3172.0
3172.1,79.7217,42.7369,0.1568,2.5539,2.6435,3172.1
3172.2,79.7653,44.9406,0.1605,2.5506,2.5693,3172.2
3172.3,79.7705,45.018,0.1622,2.5482,2.4983,3172.3
3172.4,79.664,45.8301,0.1627,2.5477,2.4798,3172.4
3172.5,79.4031,45.8045,0.1628,2.5486,2.537,3172.5
3172.6,78.7498,45.7336,0.1619,2.5501,2.5843,3172.6
3172.7,78.1703,44.1832,0.1625,2.5516,2.5768,3172.7
3172.8,77.8026,44.5186,0.1597,2.5526,2.5667,3172.8
3172.9,77.4787,44.1619,0.1581,2.5535,2.5768,3172.9
3173.0,77.1619,43.1167,0.1546,2.5535,2.5683,3173.0
3173.1,76.8425,40.594,0.154,2.5519,2.5388,3173.1
3173.2,76.3685,42.2066,0.1527,2.549,2.5429,3173.2
3173.3,75.8725,43.0864,0.1517,2.5462,2.6116,3173.3
3173.4,75.4256,42.0563,0.1517,2.5452,2.6485,3173.4
3173.5,74.9848,40.3057,0.1514,2.5458,2.645,3173.5
3173.6,74.5648,38.3897,0.1495,2.5466,2.6416,3173.6
3173.7,74.2107,36.4768,0.1476,2.5475,2.6968,3173.7
3173.8,73.8949,36.2978,0.1419,2.5482,2.7723,3173.8
3173.9,73.6264,35.3097,0.1367,2.5498,2.8562,3173.9
3174.0,73.5038,35.6714,0.1332,2.5517,3.0043,3174.0
3174.1,73.4367,32.6571,0.1308,2.5533,3.1593,3174.1
3174.2,73.4015,32.6682,0.1291,2.5552,3.2618,3174.2
3174.3,73.3816,33.089,0.1279,2.558,3.2729,3174.3
3174.4,73.3761,31.2387,0.1275,2.5612,3.2309,3174.4
3174.5,73.3841,33.2083,0.1281,2.5648,3.1551,3174.5
3174.6,73.4397,32.3513,0.1291,2.5695,3.1467,3174.6
3174.7,73.5519,33.2019,0.1295,2.5756,3.2018,3174.7
3174.8,73.715,33.0258,0.1284,2.5822,3.2865,3174.8
3174.9,74.0497,32.6025,0.1257,2.5863,3.4131,3174.9
3175.0,74.3249,32.0609,0.1223,2.5869,3.4785,3175.0
3175.1,74.5421,31.7962,0.1196,2.5845,3.4428,3175.1
3175.2,74.7729,30.8208,0.1184,2.5798,3.4097,3175.2
3175.3,74.9645,30.9157,0.1186,2.5741,3.38,3175.3
3175.4,75.1093,31.5007,0.1197,2.5692,3.3535,3175.4
3175.5,75.2542,32.8441,0.1217,2.5672,3.3389,3175.5
3175.6,75.4387,33.2719,0.1248,2.5677,3.289,3175.6
3175.7,75.6801,32.7526,0.1282,2.5681,3.2467,3175.7
3175.8,75.99,32.809,0.1304,2.5667,3.197,3175.8
3175.9,76.4533,32.8809,0.1311,2.5644,3.1234,3175.9
3176.0,77.1708,33.6405,0.1311,2.5635,3.0473,3176.0
3176.1,77.7507,35.2585,0.1315,2.5643,3.0532,3176.1
3176.2,78.2896,36.5686,0.1324,2.5655,3.0429,3176.2
3176.3,78.7977,36.6436,0.1336,2.5659,3.0108,3176.3
3176.4,79.2489,37.4809,0.1356,2.5661,2.971,3176.4
3176.5,79.6504,37.2618,0.1385,2.566,2.9191,3176.5
3176.6,79.9565,37.0225,0.1418,2.5648,2.8818,3176.6
3176.7,80.2758,37.3232,0.1444,2.5621,2.8597,3176.7
3176.8,80.5678,38.4262,0.1438,2.5593,2.8089,3176.8
3176.9,80.7467,41.217,0.1471,2.5583,2.7654,3176.9
3177.0,81.3483,45.2446,0.1509,2.5588,2.7461,3177.0
3177.1,82.0678,44.9805,0.1568,2.5594,2.7168,3177.1
3177.2,82.4548,45.4907,0.1586,2.5597,2.6603,3177.2
3177.3,82.658,45.9411,0.1597,2.56,2.6283,3177.3
3177.4,82.691,45.9119,0.1578,2.5598,2.6533,3177.4
3177.5,82.227,46.9973,0.1618,2.5591,2.6,3177.5
3177.6,81.5659,48.5809,0.1629,2.5578,2.4802,3177.6
3177.7,80.7267,47.6378,0.1644,2.557,2.3981,3177.7
3177.8,79.3231,46.3841,0.1665,2.5572,2.3792,3177.8
3177.9,77.9512,47.7148,0.1693,2.5585,2.3341,3177.9
3178.0,76.6135,47.9895,0.1701,2.5587,2.292,3178.0
3178.1,75.574,48.2883,0.1751,2.5559,2.3254,3178.1
3178.2,74.7545,49.2125,0.18,2.5503,2.3341,3178.2
3178.3,74.1535,50.72,0.1832,2.5441,2.2874,3178.3
3178.4,73.8935,51.3488,0.1847,2.5404,2.2624,3178.4
3178.5,73.9598,53.2137,0.1843,2.5404,2.2203,3178.5
3178.6,74.409,55.0508,0.1817,2.5429,2.1374,3178.6
3178.7,74.9844,53.5794,0.1758,2.5457,2.1326,3178.7
3178.8,75.7221,49.1169,0.1664,2.5479,2.1812,3178.8
3178.9,76.6824,45.3048,0.1548,2.5505,2.5071,3178.9
3179.0,77.3307,41.7409,0.1428,2.5538,3.0405,3179.0
3179.1,77.8731,37.9858,0.1358,2.5574,3.5284,3179.1
3179.2,78.3005,34.2395,0.1292,2.5612,3.4804,3179.2
3179.3,78.6665,32.8239,0.1262,2.5637,3.326,3179.3
3179.4,79.0642,32.7038,0.1268,2.5634,3.1251,3179.4
3179.5,79.5596,33.0756,0.13,2.5603,3.0252,3179.5
3179.6,80.0821,35.1697,0.1352,2.5569,3.0184,3179.6
3179.7,80.5845,38.168,0.1388,2.5564,2.9842,3179.7
3179.8,81.0089,38.7675,0.1487,2.5593,2.9497,3179.8
3179.9,81.3404,39.7645,0.1541,2.5619,2.8935,3179.9
3180.0,81.6091,41.3151,0.1571,2.5609,2.8103,3180.0
3180.1,81.768,42.5179,0.1556,2.5569,2.7226,3180.1
3180.2,81.7286,42.0646,0.1569,2.554,2.6512,3180.2
3180.3,81.5654,43.7852,0.1618,2.5537,2.6018,3180.3
3180.4,81.2274,42.8704,0.1638,2.5539,2.5624,3180.4
3180.5,80.258,42.9813,0.1631,2.5534,2.564,3180.5
3180.6,78.9312,44.1374,0.1653,2.5531,2.5301,3180.6
3180.7,77.562,46.0329,0.1672,2.5538,2.4637,3180.7
3180.8,76.4653,48.7516,0.1718,2.5541,2.4035,3180.8
3180.9,75.61,48.4999,0.174,2.5525,2.3217,3180.9
3181.0,75.4812,46.4702,0.1738,2.5501,2.2291,3181.0
3181.1,75.6206,48.171,0.1767,2.548,2.2425,3181.1
3181.2,75.9889,48.8173,0.1793,2.5448,2.2662,3181.2
3181.3,76.6166,50.5054,0.1819,2.5393,2.2681,3181.3
3181.4,77.0604,50.2054,0.1846,2.5335,2.2541,3181.4
3181.5,77.3189,49.6381,0.1851,2.5299,2.2436,3181.5
3181.6,77.0992,48.8623,0.1816,2.5291,2.2192,3181.6
3181.7,76.6113,49.0547,0.1733,2.5282,2.1269,3181.7
3181.8,75.8111,48.5058,0.1619,2.5264,2.2578,3181.8
3181.9,74.7116,47.7677,0.1473,2.5251,2.7303,3181.9
3182.0,73.4646,44.5623,0.144,2.5265,3.2755,3182.0
3182.1,72.0346,42.5562,0.1392,2.5301,3.628,3182.1
3182.2,71.0515,41.8048,0.1367,2.5342,3.3375,3182.2
3182.3,70.3315,42.3462,0.1413,2.537,3.0561,3182.3
3182.4,69.9789,42.5567,0.147,2.5379,2.7167,3182.4
3182.5,70.5184,42.9551,0.1516,2.5386,2.5938,3182.5
3182.6,71.3649,44.8291,0.1542,2.5412,2.5795,3182.6
3182.7,72.4932,48.0866,0.1555,2.5451,2.5811,3182.7
3182.8,73.8316,46.625,0.1563,2.547,2.7106,3182.8
3182.9,75.1589,44.8312,0.1557,2.5475,2.8383,3182.9
3183.0,76.2869,46.8422,0.1532,2.5484,2.9223,3183.0
3183.1,77.2994,45.9703,0.1477,2.552,2.9189,3183.1
3183.2,78.2672,46.1857,0.1389,2.5579,2.882,3183.2
3183.3,79.2241,44.5222,0.1287,2.5635,2.9673,3183.3
3183.4,79.9956,39.8272,0.1185,2.5672,3.1561,3183.4
3183.5,80.5985,35.238,0.1123,2.5694,3.462,3183.5
3183.6,80.7702,30.7828,0.104,2.5719,3.9104,3183.6
3183.7,80.6554,28.506,0.0977,2.5764,4.1676,3183.7
3183.8,80.3515,26.0113,0.0939,2.5827,4.2196,3183.8
3183.9,79.8412,25.0679,0.0919,2.5895,4.202,3183.9
3184.0,79.3224,24.945,0.0915,2.5951,4.1148,3184.0
3184.1,78.7818,24.365,0.0942,2.5983,3.9922,3184.1
3184.2,78.0212,26.2542,0.1012,2.599,4.0114,3184.2
3184.3,77.3255,30.6559,0.113,2.5968,3.9479,3184.3
3184.4,76.6904,35.1289,0.1246,2.5924,3.784,3184.4
3184.5,76.3652,39.7183,0.1397,2.5866,3.1739,3184.5
3184.6,76.2283,45.1006,0.1532,2.5796,2.4354,3184.6
3184.7,76.2843,46.9288,0.1626,2.5707,2.1198,3184.7
3184.8,76.5954,48.1737,0.1638,2.56,2.1899,3184.8
3184.9,77.0021,48.5344,0.1632,2.5491,2.3245,3184.9
3185.0,77.5172,47.2049,0.1623,2.541,2.4637,3185.0
3185.1,78.0496,45.1954,0.1561,2.5366,2.4303,3185.1
3185.2,78.4994,43.8185,0.1494,2.5365,2.419,3185.2
3185.3,78.8223,41.3754,0.1442,2.5402,2.4999,3185.3
3185.4,78.9988,41.667,0.1424,2.5465,2.6502,3185.4
3185.5,79.1248,42.7565,0.1442,2.5533,2.7905,3185.5
3185.6,79.1965,43.0508,0.1476,2.558,2.8265,3185.6
3185.7,79.3299,43.3064,0.151,2.5592,2.7857,3185.7
3185.8,79.4679,44.7293,0.1533,2.5574,2.8459,3185.8
3185.9,79.5866,44.2782,0.154,2.5539,2.8808,3185.9
3186.0,79.5243,43.7135,0.1529,2.5507,2.7785,3186.0
3186.1,79.3786,45.3967,0.1514,2.5484,2.6297,3186.1
3186.2,79.1395,44.4151,0.1512,2.5474,2.6409,3186.2
3186.3,78.7317,43.5568,0.1524,2.5474,2.6903,3186.3
3186.4,78.4717,43.9688,0.1539,2.5477,2.6653,3186.4
3186.5,79.0179,43.6601,0.1555,2.5471,2.6295,3186.5
3186.6,79.5226,44.265,0.1564,2.5453,2.5267,3186.6
3186.7,79.9921,43.7362,0.1566,2.5437,2.4837,3186.7
3186.8,80.3773,43.1675,0.1562,2.5443,2.5238,3186.8
3186.9,80.6796,43.6154,0.1555,2.5463,2.5554,3186.9
3187.0,80.9061,44.6362,0.1547,2.5475,2.5708,3187.0
