GR,NPHI,RHOB,RT,DEPTH,DT
41.18,0.16899999999999998,2.42,2.7407755057149137,3568.5,76.09825144380858
40.528,0.166,2.421,2.7866765215573994,3568.6,75.05883910699252
40.233000000000004,0.16399999999999998,2.4219999999999997,2.811268423688003,3568.7,75.16878831624759
37.433,0.162,2.421,2.821735965506026,3568.8,75.17350396536845
38.418,0.162,2.417,2.894363779165702,3568.9,76.11915576218301
38.957,0.159,2.41,2.937414364229476,3569.0,75.76882862878067
37.808,0.16,2.403,2.9472245694889474,3569.1,76.0289946619801
37.931999999999995,0.161,2.395,3.014848390746221,3569.2,76.45793447207458
35.211999999999996,0.165,2.3890000000000002,3.088311454847084,3569.3,75.97262376772747
33.939,0.166,2.384,3.1217479941368507,3569.4,89.27941718190502
33.147,0.166,2.381,3.1070947414074515,3569.5,82.44781408104548
34.169000000000004,0.166,2.379,3.147680529826049,3569.6,82.1929601533976
33.788000000000004,0.16399999999999998,2.379,3.1649685907992904,3569.7,82.74548836087098
34.295,0.162,2.378,3.23301538842192,3569.8,84.01549191503491
33.828,0.16,2.376,3.233922060406767,3569.9,85.68287576485153
35.055,0.156,2.373,3.251768868170226,3570.0,84.84395133744005
35.891,0.157,2.371,3.272492418305214,3570.1,85.49951726594205
35.574,0.157,2.371,3.2799709242280115,3570.2,85.42780893327539
35.257,0.156,2.371,3.287431267363706,3570.3,85.11489578724053
34.602,0.158,2.372,3.301855753144375,3570.4,85.54351466963227
35.516999999999996,0.161,2.374,3.3212879984338533,3570.5,85.42249201971035
36.036,0.163,2.376,3.3083142541820996,3570.6,84.16623580584255
34.802,0.165,2.377,3.3217211801603588,3570.7,82.5967045533528
34.9,0.16699999999999998,2.378,3.3203487937988347,3570.8,82.08051720325585
37.066,0.165,2.379,3.2999395495879287,3570.9,81.9088866472662
36.282,0.163,2.381,3.303584552795155,3571.0,83.39052030451636
36.287,0.159,2.385,3.2851503382988216,3571.1,89.18054999337929
36.295,0.159,2.3890000000000002,3.260478314722714,3571.2,76.29883468458671
36.106,0.158,2.392,3.2561330732239084,3571.3,76.07024724080772
37.724000000000004,0.159,2.3930000000000002,3.2252156854143808,3571.4,76.14896737626118
36.868,0.161,2.391,3.282263684248376,3571.5,76.46246576689221
37.656,0.162,2.3890000000000002,3.208421366964342,3571.6,76.70145516415253
38.164,0.16,2.388,3.2154700317333678,3571.7,77.26232998033711
38.094,0.161,2.388,3.224221511192953,3571.8,77.44078526521459
38.865,0.163,2.39,3.2408721227400967,3571.9,76.36451076566634
41.224,0.168,2.396,3.1930655879683836,3572.0,76.27916783604998
41.145,0.17,2.407,3.2915685102616417,3572.1,75.97927808596455
43.218999999999994,0.172,2.421,3.265072151757907,3572.2,76.09373632723212
44.86600000000001,0.172,2.436,3.2588654730843594,3572.3,75.10274980958316
41.617,0.17300000000000001,2.448,3.242982900211434,3572.4,76.78890200335543
44.519,0.174,2.455,3.3110538318091893,3572.5,76.34594320665742
45.474,0.17300000000000001,2.459,3.3020766174609615,3572.6,76.15521731715
46.222,0.177,2.459,3.394810361337304,3572.7,76.13528150044901
48.136,0.18100000000000002,2.457,3.467983375340206,3572.8,75.27064594880744
49.117,0.182,2.454,3.612160383700531,3572.9,75.54725813111999
48.083,0.18100000000000002,2.45,3.648369910775726,3573.0,75.4107370547252
46.961000000000006,0.17800000000000002,2.441,3.5185655164442586,3573.1,75.82647315287139
45.407,0.174,2.4290000000000003,3.431306194432472,3573.2,75.10700057336403
42.333,0.171,2.412,3.2992753919367717,3573.3,76.12580164454822
39.616,0.168,2.398,3.3823882606751012,3573.4,76.09157546861678
39.186,0.16399999999999998,2.39,3.3558861589521523,3573.5,76.19359846969124
38.402,0.16399999999999998,2.39,3.503904379854418,3573.6,76.2027062922968
41.243,0.168,2.395,3.4799777544646373,3573.7,76.20550020327218
42.63399999999999,0.16899999999999998,2.4019999999999997,3.4749124194844363,3573.8,76.76320302733286
41.653999999999996,0.16899999999999998,2.408,3.5273600249492447,3573.9,76.63167227783991
42.793,0.16899999999999998,2.415,3.53593221652616,3574.0,77.04296787039567
43.766999999999996,0.16899999999999998,2.4219999999999997,3.541394012155439,3574.1,76.7797746180957
45.174,0.168,2.4290000000000003,3.5673330960344405,3574.2,74.17303054755544
46.702,0.168,2.4330000000000003,3.5575741533359464,3574.3,74.32570708270086
46.135,0.16899999999999998,2.431,3.5499334287879147,3574.4,75.13645410199157
44.34,0.172,2.425,3.533365345239573,3574.5,75.81734874793581
44.938,0.174,2.415,3.373243623980504,3574.6,75.44948335081247
45.483000000000004,0.175,2.403,3.1945831322991562,3574.7,75.20230022675229
43.815,0.175,2.391,3.1384463757531664,3574.8,77.45179499509253
41.185,0.175,2.3819999999999997,3.14354864824821,3574.9,81.41292111544368
40.444,0.175,2.379,3.185401768010484,3575.0,81.05273916969328
39.424,0.17300000000000001,2.3819999999999997,3.3100684482510534,3575.1,81.22949696244419
38.286,0.172,2.383,3.2892224462887483,3575.2,84.0755628630736
36.634,0.17,2.378,2.899001084594219,3575.3,82.33842398028217
33.863,0.16899999999999998,2.367,2.782229599276462,3575.4,84.45385928480046
34.497,0.16899999999999998,2.354,2.6511270537025893,3575.5,85.4167879806877
33.876,0.168,2.345,2.631888840136646,3575.6,84.43626836764031
33.578,0.16699999999999998,2.3409999999999997,2.6558442096316086,3575.7,84.11012648394886
34.599000000000004,0.16699999999999998,2.3409999999999997,2.646245716855093,3575.8,84.03635546635537
33.92,0.16699999999999998,2.339,2.6745623569412205,3575.9,84.0206362380892
34.881,0.166,2.3369999999999997,2.6938160410743857,3576.0,83.6863534379972
36.266,0.166,2.334,2.7169438682723297,3576.1,83.45169135316476
35.454,0.16699999999999998,2.332,2.6923272406369736,3576.2,83.32470666523804
35.637,0.16899999999999998,2.332,2.641696700552189,3576.3,84.08672069005978
36.545,0.17,2.333,2.618781733344028,3576.4,84.47457943146898
36.071,0.16699999999999998,2.335,2.6071242825122494,3576.5,83.69746489426053
36.896,0.16399999999999998,2.339,2.6071242825122494,3576.6,85.12295878952936
35.858000000000004,0.16399999999999998,2.344,2.60903985076911,3576.7,84.64621477510521
36.464,0.162,2.35,2.6132998645563994,3576.8,89.10886630669121
35.979,0.162,2.354,2.6274906932437934,3576.9,87.10594885556918
35.858000000000004,0.163,2.355,2.633111114437716,3577.0,86.79909973954153
34.749,0.16399999999999998,2.355,2.6645161990784816,3577.1,86.06246177750062
34.816,0.166,2.355,2.6840989802796966,3577.2,85.22425400384616
36.347,0.168,2.355,2.694762306775275,3577.3,85.33066006063112
34.427,0.17,2.356,2.7047112998366956,3577.4,85.514093392277
34.347,0.16899999999999998,2.358,2.709915127711722,3577.5,85.49605712134114
34.722,0.168,2.36,2.7209664263687565,3577.6,84.85061928992384
35.895,0.168,2.362,2.724251580440218,3577.7,84.51739334891865
37.14,0.168,2.365,2.7340427813764636,3577.8,84.25306327048999
37.213,0.16699999999999998,2.3680000000000003,2.7307896880716998,3577.9,84.45097887115095
36.059,0.163,2.372,2.7525773231522876,3578.0,85.1574007853706
35.796,0.159,2.375,2.7578557226377165,3578.1,85.75247623302494
36.232,0.157,2.375,2.7632956753281888,3578.2,85.42527601907894
35.347,0.158,2.374,2.785690024159436,3578.3,85.41199584691458
35.61,0.162,2.374,2.7947782046120344,3578.4,84.99258999627033
37.493,0.166,2.376,2.806386101823072,3578.5,83.41845051116736
36.108000000000004,0.168,2.377,2.7975252075298127,3578.6,82.6422778415311
35.691,0.16699999999999998,2.378,2.806386101823072,3578.7,82.40585421845287
34.624,0.162,2.38,2.8084383751334783,3578.8,83.84216209764561
32.543,0.157,2.3819999999999997,2.8153488373902955,3578.9,84.34335070953193
33.338,0.151,2.3819999999999997,2.8249439525737094,3579.0,85.61741722679653
34.781,0.153,2.381,2.8153488373902955,3579.1,84.54268388445794
35.175,0.154,2.38,2.8256554431764735,3579.2,84.09682260370329
35.069,0.155,2.38,2.8149894698732507,3579.3,84.06218309899356
34.686,0.155,2.378,2.820843028577332,3579.4,84.20802774122649
34.251999999999995,0.156,2.375,2.812590380376134,3579.5,85.02716059825691
35.247,0.157,2.371,2.8187564030847883,3579.6,85.74666448287337
34.667,0.159,2.3680000000000003,2.8160073426073025,3579.7,86.80876036717964
34.144,0.16,2.3680000000000003,2.8239945102996815,3579.8,87.18651782467194
34.091,0.16,2.37,2.822925309128622,3579.9,86.78464952173698
34.229,0.16,2.371,2.830503794186214,3580.0,86.51621533067433
34.141999999999996,0.16,2.372,2.821557441895805,3580.1,86.50919608165349
34.461,0.159,2.373,2.822925309128622,3580.2,85.7807098618483
34.366,0.158,2.372,2.829500577908984,3580.3,85.91590462657142
33.199,0.158,2.369,2.8298547691759692,3580.4,86.30572041764265
31.851999999999997,0.16,2.365,2.8312113413855426,3580.5,86.96350986473263
34.766,0.163,2.36,2.8270177201662534,3580.6,86.44880249040338
35.287,0.165,2.356,2.8070505336073537,3580.7,85.39550460450741
33.02,0.165,2.352,2.7903672435914237,3580.8,85.4195020225636
32.681,0.166,2.349,2.7703988261667454,3580.9,87.3401653420454
32.107,0.16699999999999998,2.3480000000000003,2.7658787607146826,3581.0,86.14585147648778
32.794000000000004,0.168,2.3480000000000003,2.7651863924730193,3581.1,86.2175056609056
31.546,0.17,2.347,2.7518756806422395,3581.2,86.4430125494793
31.979,0.172,2.343,2.741936197101347,3581.3,84.77710738385737
32.72,0.17300000000000001,2.338,2.7241859830116137,3581.4,84.89862480149428
31.98,0.172,2.335,2.721558551127002,3581.5,84.67602007788017
32.409,0.171,2.335,2.713767161431439,3581.6,84.71155491226438
34.544000000000004,0.16899999999999998,2.336,2.7046444079673773,3581.7,84.38906986392585
33.481,0.16399999999999998,2.338,2.7020991956087705,3581.8,84.56989264677063
33.62,0.162,2.34,2.7040421797046714,3581.9,85.63969648604197
33.88,0.16399999999999998,2.343,2.7067159780890733,3582.0,84.69078870039252
34.633,0.16399999999999998,2.347,2.7281142321379517,3582.1,87.11428438661517
34.742,0.166,2.351,2.7281795723973756,3582.2,85.61876642324265
35.181,0.16699999999999998,2.355,2.7462447469001794,3582.3,85.21549161099576
33.488,0.168,2.358,2.743288636528229,3582.4,85.10215566623651
32.49,0.165,2.362,2.7644935445254215,3582.5,84.67658699839039
33.723,0.168,2.366,2.75982004858696,3582.6,84.10849851593427
34.839,0.166,2.369,2.7472068096367317,3582.7,84.1592507954817
34.786,0.165,2.372,2.748296029670737,3582.8,83.7802243990198
36.249,0.163,2.374,2.7498956716921046,3582.9,84.66538764844208
36.106,0.161,2.376,2.75391545697416,3583.0,85.83586702630902
36.064,0.163,2.378,2.7646825506686836,3583.1,83.7946133391248
37.016,0.16899999999999998,2.379,2.8050559123772825,3583.2,82.27475262394749
36.22,0.17,2.378,2.827668588506736,3583.3,82.22885219898345
37.508,0.17,2.375,2.8452000392494434,3583.4,83.04776376330314
38.332,0.165,2.374,2.846594010550269,3583.5,83.50298567008919
39.89,0.163,2.375,2.847290268193714,3583.6,85.07604473635486
40.335,0.161,2.381,2.845897267794335,3583.7,85.0484967546613
37.819,0.163,2.388,2.8441532840945505,3583.8,76.92679777253382
38.611999999999995,0.162,2.394,2.838903009520972,3583.9,76.40550529730382
38.783,0.161,2.395,2.8374982682890963,3584.0,76.45546710919169
38.0,0.161,2.392,2.843047185888343,3584.1,76.46545976119396
37.979,0.161,2.387,2.824172599404067,3584.2,77.8443241150288
37.44,0.161,2.3819999999999997,2.778384394836358,3584.3,84.93829099665653
37.161,0.159,2.377,2.730007368454252,3584.4,85.57878071437175
37.213,0.156,2.374,2.7085167589138526,3584.5,85.43194563392738
36.52,0.154,2.372,2.679582137122685,3584.6,85.87785704393768
35.024,0.154,2.372,2.665421019046251,3584.7,85.43020939073
36.532,0.156,2.374,2.5871623504923478,3584.8,85.49318450678409
36.282,0.158,2.378,2.531313022602156,3584.9,85.35878904047202
36.496,0.159,2.3819999999999997,2.4432162227337915,3585.0,85.23632823879889
38.6,0.16,2.385,2.385546613708393,3585.1,89.41254681672275
42.375,0.161,2.388,2.245908915800489,3585.2,77.87654948511995
45.378,0.166,2.394,2.0998567264224284,3585.3,74.97614603219522
49.178999999999995,0.171,2.405,2.0818137258248917,3585.4,76.69584332377936
52.813,0.182,2.419,2.0715353701087387,3585.5,75.40610530672906
53.842,0.193,2.434,2.01463631831372,3585.6,80.81248971003188
53.934,0.2,2.445,1.9214710757497122,3585.7,81.96114119874922
55.856,0.20199999999999999,2.452,1.8949175613306812,3585.8,79.41883488731867
57.907,0.201,2.452,1.9130917543955799,3585.9,79.80202172875899
54.888999999999996,0.19899999999999998,2.4459999999999997,1.918098391271073,3586.0,81.87310219578448
53.926,0.198,2.437,1.9661328561728353,3586.1,81.4663331202531
54.518,0.198,2.428,1.964030690168508,3586.2,81.35554172692359
54.878,0.19899999999999998,2.424,1.9672522070662588,3586.3,81.52785227030853
58.382,0.201,2.426,1.9496175538436353,3586.4,79.86192048945205
59.449,0.203,2.4290000000000003,1.9480507135544243,3586.5,79.4376478067053
57.763999999999996,0.204,2.427,1.9479081517179864,3586.6,79.39152653243654
59.225,0.205,2.421,1.9280370875206028,3586.7,79.66000956968372
58.45,0.20600000000000002,2.411,1.9555775544574499,3586.8,80.90582324880148
56.438,0.20800000000000002,2.401,1.9530276168241774,3586.9,84.83255827101557
57.781000000000006,0.20800000000000002,2.3930000000000002,1.9473377010464987,3587.0,86.7223546983312
58.056999999999995,0.207,2.386,1.9493328563328156,3587.1,86.2742596789146
54.226000000000006,0.205,2.381,1.943764992708925,3587.2,85.76545937129069
54.653999999999996,0.20199999999999999,2.374,1.9380219762063071,3587.3,85.8914323692772
54.835,0.2,2.367,1.9523181453506435,3587.4,87.1825650840461
55.097,0.2,2.363,1.9760235824813472,3587.5,87.17752040224805
52.583,0.201,2.365,1.9768549529047348,3587.6,86.24526643776568
51.523,0.2,2.372,2.0183636921712456,3587.7,86.43811221402693
51.406000000000006,0.203,2.3819999999999997,2.034313414062088,3587.8,85.74967898189303
52.762,0.201,2.392,2.0826862718447248,3587.9,85.41850066573498
53.107,0.19899999999999998,2.398,2.1100919808785945,3588.0,83.95496924123796
53.823,0.198,2.404,2.165504552445678,3588.1,82.95954083259996
54.966,0.20199999999999999,2.411,2.151296978780264,3588.2,81.14462989673791
55.013999999999996,0.21,2.4219999999999997,2.1133597598832967,3588.3,79.40739987076606
57.354,0.214,2.435,2.1043780269698673,3588.4,81.05282293414537
55.48,0.215,2.4459999999999997,2.1232191640257234,3588.5,81.7089627077498
54.048,0.221,2.455,2.1975578551263397,3588.6,81.97437837175774
52.456,0.226,2.461,2.2728472747300894,3588.7,83.5771938775676
52.945,0.228,2.464,2.3626448494217085,3588.8,82.48648149245422
50.104,0.23399999999999999,2.463,2.4377276869363396,3588.9,84.14791385999925
47.045,0.23199999999999998,2.457,2.3958932701276976,3589.0,83.66885314666197
45.946999999999996,0.228,2.4459999999999997,2.287065281336009,3589.1,83.54468900477217
44.965,0.226,2.4290000000000003,2.222242340311507,3589.2,85.91741440038881
44.35,0.22699999999999998,2.407,2.189752284719702,3589.3,92.34000459011826
43.895,0.23199999999999998,2.385,2.2829944432290414,3589.4,92.96464269280116
43.47,0.231,2.363,2.3666860184005696,3589.5,92.43174361419041
44.198,0.22699999999999998,2.339,2.348991465808201,3589.6,91.88012084924729
45.815,0.22,2.311,2.4168062370840686,3589.7,88.14037781480586
46.053000000000004,0.215,2.281,2.458562674448398,3589.8,89.1643293285102
46.395,0.213,2.256,2.4629166318963853,3589.9,88.9150619158654
44.50899999999999,0.212,2.238,2.4301864375877673,3590.0,88.58384730961943
44.483999999999995,0.21100000000000002,2.228,2.42294258965778,3590.1,88.39995728467963
43.955,0.212,2.221,2.409015036609892,3590.2,88.36384280597149
42.006,0.214,2.215,2.387018148968875,3590.3,88.13868460745343
41.457,0.218,2.211,2.390229602846092,3590.4,88.55410110186087
41.363,0.22,2.208,2.390779103729962,3590.5,88.52502020849548
41.506,0.22,2.205,2.391328302828434,3590.6,88.51706293762341
43.411,0.21899999999999997,2.204,2.394525966692403,3590.7,88.54435060504308
44.94,0.217,2.2030000000000003,2.392425796993835,3590.8,88.49381640923133
42.733000000000004,0.217,2.202,2.38591470058105,3590.9,88.49486279465773
43.41,0.218,2.202,2.372484220373713,3591.0,88.4909633637003
44.292,0.22,2.2030000000000003,2.3545131858544046,3591.1,88.62389045149426
45.187,0.223,2.204,2.3422864598455977,3591.2,88.24286801764725
45.437,0.226,2.2030000000000003,2.332046803143665,3591.3,88.63171200748735
45.747,0.228,2.197,2.3243465847755584,3591.4,88.4628443124583
44.893,0.22699999999999998,2.1919999999999997,2.3208178612551054,3591.5,88.70455160565395
43.672,0.22399999999999998,2.191,2.3248357019288655,3591.6,88.49011939454246
44.371,0.22,2.194,2.3243465847755584,3591.7,88.58672009086544
45.853,0.218,2.199,2.316093443018838,3591.8,88.5760098605062
45.327,0.21899999999999997,2.202,2.3115448343655176,3591.9,88.5714602051957
42.869,0.222,2.2030000000000003,2.2998814414197306,3592.0,88.61364332984968
41.442,0.226,2.201,2.2978740132639266,3592.1,88.70323190988708
42.512,0.22699999999999998,2.2,2.3003826694388456,3592.2,88.61977205876813
43.571000000000005,0.225,2.201,2.2938470270507603,3592.3,88.7593532853993
43.156000000000006,0.22,2.202,2.2978740132639266,3592.4,88.62707700375023
42.278,0.215,2.202,2.2948552949321046,3592.5,87.98853593857328
43.817,0.21100000000000002,2.2,2.3028850480030436,3592.6,87.69698020805717
45.426,0.21100000000000002,2.198,2.2973715259411582,3592.7,87.86262494742563
44.81399999999999,0.21100000000000002,2.198,2.2948552949321046,3592.8,87.9079106972099
43.483999999999995,0.212,2.198,2.3028850480030436,3592.9,87.60688055874152
42.608000000000004,0.214,2.2,2.295359047902306,3593.0,87.91816603925771
42.793,0.218,2.2,2.2927367569392314,3593.1,88.44409350016528
43.615,0.223,2.199,2.2838099376677117,3593.2,88.30670670404356
44.56399999999999,0.226,2.197,2.2865573319168484,3593.3,88.73931867687604
43.985,0.222,2.194,2.2877759773403374,3593.4,88.5451669518943
44.79600000000001,0.221,2.1919999999999997,2.2872683888821523,3593.5,88.63656721724304
45.45,0.217,2.194,2.2927367569392314,3593.6,88.57748819056552
44.566,0.213,2.199,2.2838099376677117,3593.7,87.97088435554043
44.5,0.212,2.207,2.2848283714047866,3593.8,87.78011072168918
44.096000000000004,0.214,2.213,2.280237229330138,3593.9,88.10289460001917
44.38399999999999,0.217,2.217,2.270888006250791,3594.0,89.1713232031021
44.526,0.22,2.2159999999999997,2.2664396463576924,3594.1,88.92428074419045
44.909,0.222,2.211,2.263428377792852,3594.2,88.6473357850967
45.308,0.222,2.205,2.2549692390523823,3594.3,88.52975106809394
45.36600000000001,0.222,2.199,2.2468609442216843,3594.4,88.51506831459282
45.89,0.222,2.197,2.247812067146754,3594.5,88.57306739700095
46.585,0.222,2.199,2.251712762620289,3594.6,88.54055964983486
45.732,0.21899999999999997,2.201,2.2541298727246426,3594.7,88.59242507584766
45.638999999999996,0.221,2.202,2.2562269690158963,3594.8,88.62553804614933
45.162,0.218,2.201,2.2600950413730936,3594.9,88.55975498646335
43.216,0.214,2.199,2.275316665839852,3595.0,87.94279821719913
42.79,0.212,2.197,2.280339484046726,3595.1,87.66564161038114
43.547,0.20800000000000002,2.1959999999999997,2.281361456542419,3595.2,88.08841663462933
44.661,0.21,2.1959999999999997,2.30338477316461,3595.3,88.18587669190691
45.628,0.217,2.197,2.3028850480030436,3595.4,88.5412444287491
43.751000000000005,0.21899999999999997,2.199,2.287877464121771,3595.5,88.47886441634726
44.843,0.22,2.199,2.317178095296946,3595.6,88.55874024943854
46.203,0.218,2.198,2.3172766417370356,3595.7,88.56074654254252
46.733999999999995,0.218,2.198,2.348991465808201,3595.8,88.56236872074373
46.038999999999994,0.21899999999999997,2.202,2.3419980953508808,3595.9,88.65625280748253
46.299,0.21600000000000003,2.209,2.3477496449484194,3596.0,88.27430595073007
45.803000000000004,0.214,2.215,2.3508989532725963,3596.1,88.26509212154728
45.141000000000005,0.21100000000000002,2.219,2.379546134130174,3596.2,88.44959405688714
45.022,0.209,2.22,2.385546613708393,3596.3,88.49063588209424
46.515,0.213,2.219,2.403244576093223,3596.4,88.5888538577551
45.8,0.21600000000000003,2.218,2.4147523898647933,3596.5,88.91165998714318
45.597,0.21600000000000003,2.218,2.4159137783010487,3596.6,88.91225882500733
45.513999999999996,0.21600000000000003,2.22,2.439996448817006,3596.7,89.10250209672547
45.858000000000004,0.214,2.221,2.4282481109897027,3596.8,89.09207869049621
45.781000000000006,0.21100000000000002,2.221,2.4270126713690976,3596.9,88.45775871852508
46.606,0.207,2.222,2.4686078768184974,3597.0,88.66213724584277
47.013999999999996,0.205,2.2230000000000003,2.4433899695850667,3597.1,88.6312667617401
47.118,0.21100000000000002,2.224,2.4317695513748716,3597.2,88.55842505522965
46.405,0.21600000000000003,2.224,2.3930654461224203,3597.3,89.45765183790635
45.441,0.218,2.2230000000000003,2.350231746461399,3597.4,89.60974497585171
46.06100000000001,0.218,2.22,2.31865527317154,3597.5,89.33959809587859
45.817,0.214,2.218,2.312535423847214,3597.6,88.61827658216812
44.402,0.21600000000000003,2.215,2.286252438373148,3597.7,88.66568962599587
43.876000000000005,0.22,2.213,2.255493485460195,3597.8,88.7105367421706
45.608000000000004,0.223,2.213,2.1762279041175234,3597.9,88.39171036923828
46.424,0.223,2.217,2.0690123461892966,3598.0,88.79342160674474
47.346000000000004,0.226,2.226,2.04225875055212,3598.1,89.93275369548158
48.306999999999995,0.225,2.239,2.0021554477197623,3598.2,90.01879489080028
49.176,0.23199999999999998,2.251,2.0538672905604054,3598.3,89.49427242157795
49.089,0.243,2.259,2.123936781566387,3598.4,89.56377030327315
48.283,0.255,2.263,2.1361762546601404,3598.5,89.46467148212079
46.475,0.263,2.271,2.091617117609969,3598.6,89.60668751412081
47.136,0.264,2.291,2.094453299300274,3598.7,90.04102840232387
46.8,0.259,2.322,2.0580902157688006,3598.8,90.89296829890192
47.504,0.252,2.358,1.8451422457931683,3598.9,89.9603273183185
48.147,0.245,2.387,1.60703502781779,3599.0,90.9228598624149
49.262,0.23600000000000002,2.4019999999999997,1.6772834593291677,3599.1,94.29505912036844
50.976000000000006,0.226,2.401,1.6950649984015373,3599.2,94.54285243869445
52.903999999999996,0.217,2.3890000000000002,1.8255165660261885,3599.3,88.82244624227219
51.946999999999996,0.213,2.372,2.0080797951941394,3599.4,86.08092828751084
52.756,0.214,2.359,2.1708806019966174,3599.5,86.4937289838715
52.358000000000004,0.215,2.354,2.1426510550777205,3599.6,86.59636928238139
51.753,0.212,2.355,2.023928831749577,3599.7,86.11761541378677
53.128,0.207,2.3609999999999998,2.163093114175447,3599.8,85.39688800347356
53.347,0.20600000000000002,2.367,2.3232696841868785,3599.9,85.43105279619368
53.483999999999995,0.207,2.374,2.2987778546510915,3600.0,84.64096007573082
52.25899999999999,0.209,2.381,2.273259263612217,3600.1,85.0115017344104
51.133,0.209,2.386,2.246226359324661,3600.2,88.02666412681583
51.746,0.207,2.39,2.2003308589552892,3600.3,88.33492329438195
55.608999999999995,0.207,2.391,2.162403062394183,3600.4,87.57353375524293
55.207,0.20600000000000002,2.39,2.1762279041175234,3600.5,88.86935093088105
54.971000000000004,0.205,2.388,2.219746814685041,3600.6,88.09273881229127
53.674,0.205,2.386,2.2998814414197306,3600.7,87.66793075649073
53.181000000000004,0.205,2.384,2.288891765862043,3600.8,86.04420957340683
52.262,0.20600000000000002,2.3819999999999997,2.227969299613256,3600.9,85.53643311918349
52.931999999999995,0.207,2.38,2.2057437415444903,3601.0,85.39423757772913
51.98,0.207,2.378,2.1903118505112595,3601.1,85.07836695570913
52.01,0.20600000000000002,2.375,2.160445325832923,3601.2,84.90904247244117
53.24,0.204,2.372,2.1117877177190474,3601.3,85.38767873020926
53.647,0.20199999999999999,2.371,2.059876386184996,3601.4,85.6828414174126
52.50899999999999,0.19899999999999998,2.374,2.0698961288363042,3601.5,86.02827926973131
52.06399999999999,0.19699999999999998,2.379,2.0738006617897504,3601.6,84.05557199738287
51.36600000000001,0.19399999999999998,2.383,2.081689014220315,3601.7,83.14332852893516
51.434,0.191,2.383,2.0592388343623163,3601.8,81.77112557934639
53.07899999999999,0.18899999999999997,2.378,2.023003456576133,3601.9,82.32362784661869
53.788999999999994,0.19,2.37,2.012767408411843,3602.0,82.56385097280396
53.46,0.193,2.3609999999999998,1.9735253160882869,3602.1,83.99351690613949
52.291000000000004,0.198,2.351,1.9547282975061948,3602.2,85.6998666633245
50.731,0.204,2.3409999999999997,1.9222027652533444,3602.3,85.7496572118024
50.918,0.207,2.336,1.9046416262847274,3602.4,85.16238229814417
54.202,0.20800000000000002,2.3369999999999997,1.8967199048645416,3602.5,84.65684413688966
51.964,0.207,2.3409999999999997,1.9016596649279132,3602.6,85.09163858022333
51.396,0.20600000000000002,2.344,1.8922079405248606,3602.7,85.30891174285537
52.248000000000005,0.204,2.344,1.8750277384110652,3602.8,85.48637129027306
54.016999999999996,0.201,2.343,1.88129543453891,3602.9,85.70707277219626
52.385,0.198,2.343,1.896419739771488,3603.0,85.36402711671661
51.541000000000004,0.2,2.346,1.9012116027891348,3603.1,86.10905291669765
52.17,0.2,2.349,1.904343829975201,3603.2,86.44513419760983
53.147,0.204,2.35,1.903002648044037,3603.3,85.39692878982238
54.553000000000004,0.20600000000000002,2.3480000000000003,1.9024059893151188,3603.4,86.1235586625517
56.071999999999996,0.20600000000000002,2.345,1.8800755502766227,3603.5,85.04456528535412
56.946999999999996,0.204,2.34,1.8545777616202062,3603.6,84.61166383592416
53.226000000000006,0.2,2.334,1.8493992486744695,3603.7,85.96933979993483
53.854,0.20199999999999999,2.33,1.8443519193472255,3603.8,85.24688484796106
53.355,0.2,2.329,1.8523840910444898,3603.9,85.74622080282205
51.946999999999996,0.20199999999999999,2.33,1.8376884011164547,3604.0,85.17711017368939
53.023,0.19899999999999998,2.332,1.8293763327993617,3604.1,85.70976177531574
53.53,0.19899999999999998,2.332,1.8303389511955301,3604.2,85.76261906157015
53.662,0.2,2.332,1.814824742159051,3604.3,85.8969880866807
52.68600000000001,0.2,2.332,1.7979071998142893,3604.4,85.8726457105275
51.662,0.20199999999999999,2.335,1.775968783321731,3604.5,85.42769772013853
52.354,0.20199999999999999,2.3409999999999997,1.7734257625395502,3604.6,85.57417077558881
52.328,0.20800000000000002,2.349,1.7585473350219414,3604.7,85.00066666769438
55.501999999999995,0.212,2.356,1.7486779795256047,3604.8,87.18232128765467
57.8,0.215,2.3609999999999998,1.7263316639055997,3604.9,83.7465916451167
56.207,0.215,2.362,1.7234806284747606,3605.0,84.53217259949025
53.035,0.21600000000000003,2.36,1.7380070132288081,3605.1,86.9996781103878
54.042,0.21899999999999997,2.356,1.7418686996145898,3605.2,87.02889758031884
53.373999999999995,0.218,2.346,1.7457155307266483,3605.3,87.46080089553425
52.708,0.21600000000000003,2.3369999999999997,1.7495476204187457,3605.4,86.79744303913974
52.415,0.213,2.323,1.7538845167991286,3605.5,85.66152480900949
49.353,0.21100000000000002,2.3080000000000003,1.7500690421738458,3605.6,85.03782833798238
50.38399999999999,0.212,2.294,1.7383586925009398,3605.7,84.95023670279568
50.477,0.212,2.2840000000000003,1.7231236768379168,3605.8,85.42807362438424
49.753,0.212,2.279,1.7141582232045034,3605.9,85.65238819749926
47.82899999999999,0.212,2.279,1.6910178994265233,3606.0,86.5010440017801
47.44,0.20800000000000002,2.28,1.660891194023016,3606.1,86.62211002664438
48.213,0.20600000000000002,2.282,1.6473115648621819,3606.2,86.24170186383986
50.108000000000004,0.20800000000000002,2.286,1.6174060820832772,3606.3,85.22434340817156
50.528999999999996,0.20800000000000002,2.292,1.5949332262312186,3606.4,84.06683946976138
