DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
3035.4,65.892,10.322,0.094,2.58,4.635,3035.4
3035.5,63.774,10.318,0.093,2.58,4.654,3035.5
3035.6,63.181,10.904,0.092,2.581,4.621,3035.6
3035.7,63.403,9.942,0.091,2.582,4.557,3035.7
3035.8,64.582,9.424,0.092,2.584,4.596,3035.8
3035.9,65.227,10.149,0.092,2.585,4.7,3035.9
3036.0,65.575,10.021,0.093,2.587,4.808,3036.0
3036.1,65.543,9.253,0.093,2.589,4.939,3036.1
3036.2,65.203,10.052,0.092,2.593,5.055,3036.2
3036.3,64.79,10.368,0.09,2.597,5.118,3036.3
3036.4,64.324,10.543,0.088,2.599,5.009,3036.4
3036.5,63.83,10.908,0.085,2.597,4.917,3036.5
3036.6,63.333,10.043,0.081,2.593,4.986,3036.6
3036.7,62.841,8.38,0.077,2.592,5.341,3036.7
3036.8,62.341,8.154,0.074,2.597,5.463,3036.8
3036.9,61.876,8.186,0.073,2.604,5.526,3036.9
3037.0,61.519,7.639,0.074,2.609,5.566,3037.0
3037.1,61.208,7.418,0.069,2.612,5.564,3037.1
3037.2,60.904,7.234,0.067,2.614,5.631,3037.2
3037.3,60.562,7.412,0.064,2.614,5.804,3037.3
3037.4,60.431,7.252,0.062,2.614,5.847,3037.4
3037.5,60.411,5.956,0.061,2.615,5.866,3037.5
3037.6,60.457,6.211,0.061,2.617,5.948,3037.6
3037.7,60.52,6.93,0.062,2.621,5.984,3037.7
3037.8,60.603,7.639,0.062,2.625,6.023,3037.8
3037.9,60.786,7.735,0.062,2.629,6.122,3037.9
3038.0,60.99,7.768,0.062,2.63,6.219,3038.0
3038.1,61.217,8.31,0.062,2.63,6.279,3038.1
3038.2,61.555,7.682,0.062,2.629,6.298,3038.2
3038.3,61.709,6.78,0.062,2.629,6.325,3038.3
3038.4,61.711,6.791,0.06,2.631,6.305,3038.4
3038.5,62.066,5.689,0.062,2.632,6.319,3038.5
3038.6,62.332,5.984,0.061,2.633,6.352,3038.6
3038.7,62.504,6.815,0.061,2.633,6.446,3038.7
3038.8,62.781,6.764,0.061,2.633,6.479,3038.8
3038.9,63.037,7.408,0.058,2.633,6.513,3038.9
3039.0,63.261,6.917,0.057,2.632,6.494,3039.0
3039.1,63.456,5.429,0.056,2.631,6.501,3039.1
3039.2,63.568,5.332,0.058,2.63,6.521,3039.2
3039.3,63.554,5.189,0.058,2.631,6.498,3039.3
3039.4,63.455,5.867,0.061,2.632,6.501,3039.4
3039.5,63.351,6.576,0.064,2.632,6.508,3039.5
3039.6,63.266,7.237,0.064,2.628,6.509,3039.6
3039.7,63.327,7.777,0.065,2.623,6.542,3039.7
3039.8,63.438,7.605,0.066,2.617,6.558,3039.8
3039.9,63.593,7.33,0.066,2.612,6.579,3039.9
3040.0,63.742,7.99,0.066,2.609,6.599,3040.0
3040.1,63.817,7.169,0.069,2.609,6.562,3040.1
3040.2,63.676,7.328,0.07,2.611,6.593,3040.2
3040.3,63.293,7.608,0.068,2.612,6.653,3040.3
3040.4,62.818,7.451,0.069,2.612,6.651,3040.4
3040.5,62.336,7.665,0.068,2.614,6.662,3040.5
3040.6,61.918,7.922,0.068,2.616,6.689,3040.6
3040.7,61.554,9.448,0.068,2.614,6.704,3040.7
3040.8,61.322,8.421,0.064,2.61,6.631,3040.8
3040.9,61.147,7.902,0.063,2.606,6.542,3040.9
3041.0,61.012,7.216,0.065,2.605,6.527,3041.0
3041.1,60.93,7.174,0.065,2.607,6.784,3041.1
3041.2,60.992,7.352,0.065,2.609,6.817,3041.2
3041.3,61.154,6.7,0.066,2.612,6.899,3041.3
3041.4,61.238,6.297,0.066,2.614,6.958,3041.4
3041.5,61.283,6.835,0.065,2.616,6.95,3041.5
3041.6,61.295,7.571,0.063,2.616,6.931,3041.6
3041.7,61.026,7.864,0.061,2.613,6.904,3041.7
3041.8,60.807,8.129,0.059,2.611,6.916,3041.8
3041.9,60.638,7.74,0.057,2.61,7.196,3041.9
3042.0,60.357,6.989,0.056,2.612,7.321,3042.0
3042.1,60.119,6.985,0.055,2.62,7.391,3042.1
3042.2,59.941,5.612,0.054,2.629,7.424,3042.2
3042.3,59.822,5.659,0.053,2.635,7.457,3042.3
3042.4,59.778,5.707,0.052,2.641,7.493,3042.4
3042.5,59.845,6.047,0.052,2.643,7.51,3042.5
3042.6,59.987,6.122,0.052,2.644,7.564,3042.6
3042.7,60.152,5.947,0.052,2.643,7.636,3042.7
3042.8,60.337,5.885,0.052,2.642,7.723,3042.8
3042.9,60.319,6.12,0.051,2.639,7.802,3042.9
3043.0,60.263,6.549,0.051,2.637,7.853,3043.0
3043.1,60.225,7.44,0.051,2.638,7.927,3043.1
3043.2,60.035,7.716,0.052,2.639,7.994,3043.2
3043.3,59.788,7.177,0.053,2.64,7.994,3043.3
3043.4,59.507,7.517,0.053,2.638,8.042,3043.4
3043.5,59.282,7.303,0.053,2.635,8.025,3043.5
3043.6,59.107,6.654,0.052,2.634,7.988,3043.6
3043.7,59.046,6.804,0.051,2.635,7.966,3043.7
3043.8,59.042,6.58,0.049,2.638,7.924,3043.8
3043.9,59.076,5.12,0.048,2.64,7.932,3043.9
3044.0,59.177,5.367,0.048,2.641,7.971,3044.0
3044.1,59.269,5.957,0.049,2.64,7.966,3044.1
3044.2,59.38,5.601,0.05,2.639,7.924,3044.2
3044.3,59.703,5.74,0.051,2.64,7.895,3044.3
3044.4,60.168,5.431,0.053,2.64,7.865,3044.4
3044.5,60.742,5.219,0.054,2.638,7.79,3044.5
3044.6,61.382,5.722,0.054,2.636,7.763,3044.6
3044.7,61.87,5.476,0.055,2.633,7.735,3044.7
3044.8,62.218,5.291,0.055,2.631,7.705,3044.8
3044.9,62.181,5.962,0.056,2.631,7.691,3044.9
3045.0,61.856,6.448,0.056,2.633,7.664,3045.0
3045.1,61.221,6.968,0.056,2.634,7.637,3045.1
3045.2,60.58,6.93,0.055,2.634,7.614,3045.2
3045.3,59.979,6.355,0.053,2.633,7.601,3045.3
3045.4,59.428,6.237,0.052,2.631,7.579,3045.4
3045.5,58.969,5.966,0.05,2.629,7.53,3045.5
3045.6,58.602,5.595,0.05,2.628,7.442,3045.6
3045.7,58.369,5.692,0.049,2.629,7.403,3045.7
3045.8,58.57,4.948,0.049,2.632,7.373,3045.8
3045.9,58.892,5.203,0.049,2.635,7.229,3045.9
3046.0,59.314,5.142,0.054,2.637,7.117,3046.0
3046.1,60.13,6.017,0.061,2.636,6.901,3046.1
3046.2,61.053,6.7,0.07,2.63,6.76,3046.2
3046.3,62.02,6.511,0.078,2.618,6.471,3046.3
3046.4,63.25,7.665,0.086,2.606,6.278,3046.4
3046.5,64.453,8.958,0.091,2.597,6.155,3046.5
3046.6,65.315,11.264,0.093,2.593,5.95,3046.6
3046.7,65.835,12.234,0.093,2.592,5.432,3046.7
3046.8,66.187,11.758,0.093,2.592,5.08,3046.8
3046.9,66.404,11.168,0.092,2.591,4.851,3046.9
3047.0,66.476,11.185,0.091,2.591,4.731,3047.0
3047.1,66.473,10.527,0.092,2.592,4.715,3047.1
3047.2,66.455,9.2,0.094,2.592,4.672,3047.2
3047.3,66.438,8.803,0.096,2.592,4.594,3047.3
3047.4,66.435,8.721,0.1,2.59,4.529,3047.4
3047.5,66.534,7.666,0.102,2.585,4.368,3047.5
3047.6,66.631,7.749,0.103,2.577,4.255,3047.6
3047.7,66.729,8.875,0.103,2.568,4.113,3047.7
3047.8,66.892,7.983,0.099,2.561,3.941,3047.8
3047.9,66.985,7.219,0.098,2.558,3.812,3047.9
3048.0,67.016,6.596,0.102,2.559,3.712,3048.0
3048.1,67.237,7.087,0.104,2.56,3.682,3048.1
3048.2,67.424,6.324,0.103,2.561,3.611,3048.2
3048.3,67.573,5.708,0.105,2.561,3.524,3048.3
3048.4,67.913,5.802,0.106,2.559,3.452,3048.4
3048.5,68.166,7.303,0.107,2.556,3.387,3048.5
3048.6,68.292,7.375,0.108,2.552,3.342,3048.6
3048.7,68.436,7.093,0.11,2.55,3.281,3048.7
3048.8,68.538,7.208,0.112,2.549,3.229,3048.8
3048.9,68.568,7.537,0.114,2.546,3.199,3048.9
3049.0,68.674,8.482,0.116,2.542,3.157,3049.0
3049.1,68.845,8.378,0.117,2.538,3.114,3049.1
3049.2,69.123,9.029,0.119,2.538,3.081,3049.2
3049.3,69.374,9.268,0.122,2.539,3.062,3049.3
3049.4,69.618,9.485,0.123,2.538,3.047,3049.4
3049.5,69.865,9.23,0.125,2.533,3.043,3049.5
3049.6,70.075,9.279,0.126,2.526,3.026,3049.6
3049.7,70.275,9.923,0.126,2.522,3.0,3049.7
3049.8,70.477,9.826,0.126,2.519,2.948,3049.8
3049.9,70.58,9.496,0.13,2.518,2.912,3049.9
3050.0,70.612,9.541,0.133,2.518,2.903,3050.0
3050.1,70.52,9.002,0.135,2.518,2.894,3050.1
3050.2,70.296,8.437,0.135,2.518,2.884,3050.2
3050.3,70.008,8.106,0.132,2.518,2.875,3050.3
3050.4,69.734,8.092,0.126,2.516,2.857,3050.4
3050.5,69.488,8.23,0.123,2.514,2.767,3050.5
3050.6,69.27,8.74,0.12,2.513,2.716,3050.6
3050.7,69.154,8.91,0.12,2.514,2.738,3050.7
3050.8,69.091,8.359,0.119,2.515,2.779,3050.8
3050.9,69.069,6.975,0.118,2.517,2.829,3050.9
3051.0,69.105,7.098,0.117,2.52,2.956,3051.0
3051.1,69.154,7.687,0.117,2.524,3.116,3051.1
3051.2,69.215,8.468,0.117,2.529,3.15,3051.2
3051.3,69.219,8.574,0.116,2.534,3.176,3051.3
3051.4,69.182,7.902,0.117,2.538,3.194,3051.4
3051.5,69.099,7.899,0.117,2.541,3.21,3051.5
3051.6,68.805,7.5,0.117,2.542,3.299,3051.6
3051.7,68.499,7.223,0.114,2.54,3.399,3051.7
3051.8,68.194,7.364,0.113,2.538,3.446,3051.8
3051.9,67.909,7.763,0.112,2.536,3.478,3051.9
3052.0,67.579,7.92,0.109,2.537,3.519,3052.0
3052.1,67.17,9.121,0.105,2.542,3.579,3052.1
3052.2,66.696,8.371,0.102,2.549,3.689,3052.2
3052.3,66.205,8.185,0.1,2.556,3.814,3052.3
3052.4,65.702,7.455,0.101,2.561,3.902,3052.4
3052.5,65.24,6.452,0.099,2.565,4.003,3052.5
3052.6,64.884,6.808,0.096,2.57,4.065,3052.6
3052.7,64.771,7.557,0.088,2.577,4.105,3052.7
3052.8,64.827,7.447,0.083,2.584,4.143,3052.8
3052.9,64.921,6.956,0.079,2.589,4.207,3052.9
3053.0,64.967,7.533,0.079,2.591,4.291,3053.0
3053.1,64.96,7.507,0.079,2.592,4.315,3053.1
3053.2,64.878,7.261,0.079,2.596,4.37,3053.2
3053.3,64.562,7.489,0.08,2.601,4.392,3053.3
3053.4,64.333,7.979,0.08,2.606,4.429,3053.4
3053.5,64.151,8.396,0.08,2.608,4.461,3053.5
3053.6,63.98,9.145,0.079,2.608,4.483,3053.6
3053.7,63.821,9.717,0.077,2.605,4.54,3053.7
3053.8,63.647,9.575,0.075,2.603,4.601,3053.8
3053.9,63.254,8.556,0.074,2.601,4.628,3053.9
3054.0,63.09,9.258,0.073,2.601,4.675,3054.0
3054.1,63.122,8.51,0.073,2.603,4.742,3054.1
3054.2,63.617,8.87,0.074,2.606,4.749,3054.2
3054.3,64.148,9.001,0.075,2.607,4.772,3054.3
3054.4,64.716,8.698,0.074,2.606,4.77,3054.4
3054.5,64.899,8.092,0.078,2.604,4.812,3054.5
3054.6,65.054,7.562,0.079,2.603,4.795,3054.6
3054.7,65.176,7.737,0.081,2.603,4.855,3054.7
3054.8,65.609,7.56,0.083,2.603,4.826,3054.8
3054.9,65.982,7.601,0.085,2.6,4.926,3054.9
3055.0,66.248,8.188,0.086,2.595,4.94,3055.0
3055.1,66.311,8.178,0.087,2.59,4.971,3055.1
3055.2,66.306,7.494,0.088,2.587,4.951,3055.2
3055.3,66.228,7.298,0.086,2.584,4.995,3055.3
3055.4,66.141,7.847,0.087,2.581,5.038,3055.4
3055.5,66.045,7.9,0.088,2.577,4.97,3055.5
3055.6,65.929,8.547,0.089,2.573,4.889,3055.6
3055.7,65.805,8.868,0.09,2.569,4.843,3055.7
3055.8,65.715,8.76,0.09,2.567,4.862,3055.8
3055.9,65.715,8.708,0.09,2.566,4.903,3055.9
3056.0,65.697,7.868,0.09,2.566,4.929,3056.0
3056.1,65.653,7.855,0.089,2.565,4.903,3056.1
3056.2,65.545,8.253,0.088,2.565,4.892,3056.2
3056.3,65.361,8.197,0.087,2.567,4.981,3056.3
3056.4,65.161,8.114,0.086,2.572,5.043,3056.4
3056.5,65.029,7.886,0.086,2.577,5.058,3056.5
3056.6,64.905,7.783,0.089,2.579,5.01,3056.6
3056.7,64.778,7.778,0.088,2.58,5.039,3056.7
3056.8,64.612,7.749,0.086,2.583,5.025,3056.8
3056.9,64.505,8.335,0.081,2.587,4.963,3056.9
3057.0,64.43,8.253,0.08,2.592,4.997,3057.0
3057.1,64.297,8.526,0.079,2.593,5.015,3057.1
3057.2,64.347,8.349,0.078,2.592,5.039,3057.2
3057.3,64.539,9.061,0.081,2.591,5.083,3057.3
3057.4,64.695,8.811,0.081,2.589,5.026,3057.4
3057.5,64.868,9.267,0.081,2.587,5.02,3057.5
3057.6,65.056,9.036,0.08,2.586,5.025,3057.6
3057.7,65.014,9.451,0.078,2.587,5.024,3057.7
3057.8,64.884,9.605,0.076,2.591,5.038,3057.8
3057.9,64.655,9.37,0.074,2.597,5.039,3057.9
3058.0,64.354,9.112,0.073,2.604,5.043,3058.0
3058.1,64.08,8.975,0.072,2.608,5.04,3058.1
3058.2,63.85,8.187,0.071,2.61,4.994,3058.2
3058.3,63.763,7.323,0.071,2.609,4.972,3058.3
3058.4,63.678,7.514,0.071,2.608,4.963,3058.4
3058.5,63.569,7.733,0.071,2.606,4.948,3058.5
3058.6,63.389,7.511,0.071,2.603,4.967,3058.6
3058.7,63.17,7.904,0.071,2.599,4.957,3058.7
3058.8,62.897,7.554,0.071,2.594,4.973,3058.8
3058.9,62.818,6.668,0.076,2.591,4.994,3058.9
3059.0,62.873,8.002,0.079,2.591,5.015,3059.0
3059.1,63.148,8.567,0.08,2.593,5.016,3059.1
3059.2,63.633,8.736,0.084,2.595,5.013,3059.2
3059.3,64.234,8.642,0.086,2.595,4.938,3059.3
3059.4,64.991,8.428,0.086,2.59,4.874,3059.4
3059.5,65.625,9.197,0.085,2.584,4.934,3059.5
3059.6,66.168,9.536,0.085,2.578,4.978,3059.6
3059.7,66.533,9.522,0.086,2.574,4.956,3059.7
3059.8,66.739,9.214,0.089,2.571,4.832,3059.8
3059.9,66.837,10.576,0.093,2.57,4.725,3059.9
3060.0,66.77,11.367,0.093,2.569,4.737,3060.0
3060.1,66.537,10.839,0.095,2.569,4.75,3060.1
3060.2,66.179,9.867,0.092,2.572,4.751,3060.2
3060.3,65.65,9.736,0.088,2.578,4.801,3060.3
3060.4,65.151,9.732,0.085,2.585,4.855,3060.4
3060.5,64.675,9.728,0.082,2.592,4.865,3060.5
3060.6,64.214,9.716,0.08,2.595,4.886,3060.6
3060.7,63.756,9.282,0.076,2.594,4.924,3060.7
3060.8,63.3,9.395,0.075,2.593,4.947,3060.8
3060.9,62.784,8.86,0.075,2.595,4.941,3060.9
3061.0,62.452,8.494,0.074,2.598,4.913,3061.0
3061.1,62.338,8.892,0.073,2.599,4.901,3061.1
3061.2,62.522,8.282,0.076,2.598,4.9,3061.2
3061.3,62.904,7.779,0.076,2.597,4.9,3061.3
3061.4,63.541,7.979,0.076,2.597,4.903,3061.4
3061.5,63.921,8.143,0.077,2.599,4.91,3061.5
3061.6,64.208,7.289,0.076,2.602,4.906,3061.6
3061.7,64.392,7.151,0.076,2.603,4.896,3061.7
3061.8,64.381,8.078,0.076,2.602,4.89,3061.8
3061.9,64.312,8.928,0.077,2.597,4.898,3061.9
3062.0,64.199,8.768,0.075,2.594,4.907,3062.0
3062.1,64.087,8.63,0.076,2.593,4.913,3062.1
3062.2,63.955,8.661,0.076,2.594,4.945,3062.2
3062.3,63.764,7.684,0.079,2.591,4.989,3062.3
3062.4,63.64,8.187,0.079,2.588,5.011,3062.4
3062.5,63.558,8.314,0.078,2.587,5.023,3062.5
3062.6,63.548,7.206,0.078,2.59,5.027,3062.6
3062.7,63.678,8.382,0.078,2.595,5.032,3062.7
3062.8,63.848,8.987,0.077,2.6,5.056,3062.8
3062.9,63.912,8.978,0.076,2.601,5.104,3062.9
3063.0,64.11,9.51,0.076,2.601,5.16,3063.0
3063.1,64.354,10.198,0.077,2.598,5.195,3063.1
3063.2,64.42,10.0,0.077,2.596,5.194,3063.2
3063.3,64.593,9.692,0.078,2.596,5.179,3063.3
3063.4,64.826,9.698,0.078,2.597,5.202,3063.4
3063.5,64.908,9.772,0.081,2.6,5.234,3063.5
3063.6,64.942,9.291,0.081,2.601,5.246,3063.6
3063.7,64.936,8.658,0.081,2.6,5.235,3063.7
3063.8,64.899,8.302,0.081,2.6,5.219,3063.8
3063.9,64.895,9.008,0.082,2.6,5.235,3063.9
3064.0,64.925,8.912,0.083,2.601,5.241,3064.0
3064.1,65.037,9.52,0.083,2.603,5.232,3064.1
3064.2,65.225,10.093,0.083,2.603,5.21,3064.2
3064.3,65.499,9.666,0.083,2.604,5.178,3064.3
3064.4,65.725,9.688,0.082,2.605,5.193,3064.4
3064.5,65.793,9.916,0.081,2.607,5.249,3064.5
3064.6,65.638,9.213,0.08,2.608,5.271,3064.6
3064.7,64.952,9.726,0.079,2.608,5.285,3064.7
3064.8,64.247,9.328,0.082,2.606,5.264,3064.8
3064.9,63.63,8.665,0.079,2.604,5.21,3064.9
3065.0,63.232,8.561,0.078,2.605,5.226,3065.0
3065.1,62.916,8.272,0.075,2.606,5.297,3065.1
3065.2,62.683,8.074,0.073,2.606,5.342,3065.2
3065.3,62.602,8.4,0.072,2.603,5.348,3065.3
3065.4,62.553,8.981,0.072,2.601,5.34,3065.4
3065.5,62.48,9.455,0.073,2.603,5.337,3065.5
3065.6,62.451,10.665,0.072,2.606,5.335,3065.6
3065.7,62.428,10.585,0.072,2.607,5.329,3065.7
3065.8,62.371,8.693,0.071,2.605,5.329,3065.8
3065.9,62.228,7.59,0.07,2.601,5.33,3065.9
3066.0,62.034,7.464,0.07,2.6,5.336,3066.0
3066.1,61.778,7.233,0.069,2.6,5.358,3066.1
3066.2,61.644,7.326,0.068,2.6,5.367,3066.2
3066.3,61.595,6.467,0.067,2.601,5.378,3066.3
3066.4,61.66,5.669,0.067,2.601,5.388,3066.4
3066.5,61.768,6.312,0.067,2.6,5.371,3066.5
3066.6,61.911,7.769,0.068,2.598,5.361,3066.6
3066.7,62.133,8.61,0.07,2.595,5.339,3066.7
3066.8,62.392,7.682,0.072,2.593,5.361,3066.8
3066.9,62.678,8.133,0.074,2.593,5.4,3066.9
3067.0,62.858,9.268,0.076,2.595,5.431,3067.0
3067.1,63.051,8.653,0.077,2.6,5.466,3067.1
3067.2,63.258,9.689,0.077,2.604,5.468,3067.2
3067.3,63.61,10.574,0.077,2.607,5.451,3067.3
3067.4,63.952,10.308,0.076,2.607,5.447,3067.4
3067.5,64.277,10.361,0.077,2.606,5.463,3067.5
3067.6,64.526,11.872,0.079,2.606,5.519,3067.6
3067.7,64.724,11.798,0.08,2.606,5.569,3067.7
3067.8,64.856,11.374,0.079,2.608,5.565,3067.8
3067.9,64.993,10.846,0.079,2.612,5.466,3067.9
3068.0,65.072,10.905,0.078,2.616,5.41,3068.0
3068.1,65.045,11.182,0.079,2.619,5.415,3068.1
3068.2,64.816,10.485,0.079,2.619,5.481,3068.2
3068.3,64.59,10.341,0.079,2.616,5.552,3068.3
3068.4,64.458,10.757,0.078,2.611,5.548,3068.4
3068.5,64.339,10.731,0.072,2.609,5.485,3068.5
3068.6,64.233,10.589,0.07,2.609,5.513,3068.6
3068.7,64.156,10.483,0.071,2.608,5.601,3068.7
3068.8,63.963,9.148,0.07,2.608,5.642,3068.8
3068.9,63.72,8.848,0.069,2.608,5.656,3068.9
3069.0,63.446,8.828,0.069,2.61,5.636,3069.0
3069.1,63.098,9.165,0.068,2.612,5.635,3069.1
3069.2,62.719,8.769,0.066,2.613,5.658,3069.2
3069.3,62.353,9.537,0.065,2.612,5.668,3069.3
3069.4,62.056,10.19,0.065,2.61,5.67,3069.4
3069.5,61.818,10.173,0.066,2.609,5.711,3069.5
3069.6,61.723,9.743,0.064,2.609,5.707,3069.6
3069.7,61.65,8.226,0.063,2.609,5.714,3069.7
3069.8,61.598,7.213,0.065,2.61,5.733,3069.8
3069.9,61.645,7.544,0.065,2.61,5.741,3069.9
3070.0,61.67,8.212,0.067,2.61,5.732,3070.0
3070.1,61.677,7.757,0.067,2.613,5.717,3070.1
3070.2,61.65,7.54,0.067,2.616,5.709,3070.2
3070.3,61.612,6.93,0.066,2.618,5.697,3070.3
3070.4,61.564,7.749,0.066,2.618,5.69,3070.4
3070.5,61.713,7.9,0.063,2.615,5.672,3070.5
3070.6,61.89,7.392,0.066,2.612,5.66,3070.6
3070.7,62.095,7.439,0.063,2.61,5.643,3070.7
3070.8,62.229,7.665,0.063,2.61,5.631,3070.8
3070.9,62.296,7.954,0.066,2.612,5.624,3070.9
3071.0,62.273,7.217,0.066,2.615,5.595,3071.0
3071.1,62.278,6.973,0.066,2.617,5.575,3071.1
3071.2,62.381,7.286,0.067,2.618,5.542,3071.2
3071.3,62.655,7.812,0.067,2.617,5.522,3071.3
3071.4,62.889,7.807,0.069,2.615,5.483,3071.4
3071.5,63.113,8.125,0.07,2.611,5.484,3071.5
3071.6,63.332,8.167,0.07,2.609,5.464,3071.6
3071.7,63.551,8.368,0.068,2.608,5.463,3071.7
3071.8,63.779,8.598,0.068,2.607,5.464,3071.8
3071.9,64.038,7.608,0.07,2.605,5.481,3071.9
3072.0,64.271,7.265,0.07,2.603,5.489,3072.0
3072.1,64.472,7.587,0.07,2.601,5.497,3072.1
3072.2,64.584,7.42,0.071,2.601,5.506,3072.2
3072.3,64.447,8.499,0.071,2.603,5.496,3072.3
3072.4,64.181,8.64,0.072,2.605,5.466,3072.4
3072.5,63.841,8.71,0.072,2.608,5.481,3072.5
3072.6,63.479,8.348,0.071,2.612,5.537,3072.6
3072.7,63.131,8.268,0.07,2.616,5.594,3072.7
3072.8,62.971,7.547,0.07,2.618,5.635,3072.8
3072.9,62.856,7.879,0.069,2.619,5.66,3072.9
3073.0,62.787,7.868,0.069,2.617,5.601,3073.0
3073.1,62.916,8.096,0.07,2.614,5.524,3073.1
3073.2,63.071,8.673,0.071,2.61,5.477,3073.2
3073.3,63.243,8.523,0.072,2.608,5.452,3073.3
3073.4,63.184,7.999,0.072,2.608,5.42,3073.4
3073.5,63.149,8.571,0.069,2.608,5.385,3073.5
3073.6,63.138,8.313,0.067,2.608,5.395,3073.6
3073.7,63.038,8.209,0.069,2.608,5.42,3073.7
3073.8,62.957,7.947,0.068,2.609,5.406,3073.8
3073.9,62.903,7.515,0.068,2.613,5.361,3073.9
3074.0,62.719,7.674,0.069,2.617,5.302,3074.0
3074.1,62.599,8.562,0.069,2.618,5.232,3074.1
3074.2,62.593,8.618,0.071,2.616,5.225,3074.2
3074.3,62.648,8.257,0.071,2.613,5.15,3074.3
3074.4,62.782,7.564,0.072,2.61,5.113,3074.4
3074.5,63.044,6.742,0.073,2.605,5.095,3074.5
3074.6,63.452,6.89,0.074,2.6,5.091,3074.6
3074.7,63.838,7.538,0.075,2.596,5.069,3074.7
3074.8,64.101,7.319,0.075,2.592,5.049,3074.8
3074.9,64.145,7.903,0.075,2.589,5.023,3074.9
3075.0,64.059,7.441,0.074,2.589,4.974,3075.0
3075.1,63.771,6.046,0.074,2.591,4.966,3075.1
3075.2,63.659,6.609,0.075,2.595,4.986,3075.2
3075.3,63.587,7.502,0.077,2.598,4.964,3075.3
3075.4,63.42,8.091,0.078,2.599,4.929,3075.4
3075.5,63.325,9.243,0.078,2.597,4.858,3075.5
3075.6,63.267,8.713,0.077,2.596,4.852,3075.6
3075.7,63.238,8.247,0.073,2.596,4.889,3075.7
3075.8,63.336,8.557,0.071,2.597,4.863,3075.8
3075.9,63.504,8.485,0.073,2.598,4.844,3075.9
3076.0,63.643,8.345,0.072,2.598,4.838,3076.0
3076.1,63.771,8.001,0.072,2.597,4.818,3076.1
3076.2,63.887,7.823,0.072,2.598,4.789,3076.2
3076.3,63.93,7.033,0.073,2.6,4.759,3076.3
3076.4,64.111,7.966,0.072,2.602,4.728,3076.4
3076.5,64.415,8.134,0.074,2.603,4.716,3076.5
3076.6,64.987,8.947,0.076,2.602,4.697,3076.6
3076.7,65.511,8.854,0.08,2.599,4.702,3076.7
3076.8,65.984,8.971,0.081,2.597,4.691,3076.8
3076.9,66.082,8.634,0.08,2.596,4.686,3076.9
3077.0,66.062,7.914,0.079,2.596,4.725,3077.0
3077.1,65.91,7.535,0.079,2.596,4.745,3077.1
3077.2,65.565,7.982,0.079,2.598,4.782,3077.2
3077.3,65.25,8.846,0.079,2.6,4.858,3077.3
3077.4,65.008,8.415,0.078,2.602,4.925,3077.4
3077.5,64.847,7.5,0.076,2.604,4.975,3077.5
3077.6,64.718,6.588,0.074,2.606,5.048,3077.6
3077.7,64.628,7.121,0.069,2.607,5.074,3077.7
3077.8,64.457,7.408,0.068,2.608,5.088,3077.8
3077.9,64.231,7.221,0.07,2.609,5.094,3077.9
3078.0,63.917,6.879,0.068,2.61,5.071,3078.0
3078.1,63.606,6.723,0.066,2.61,5.055,3078.1
3078.2,63.295,7.398,0.065,2.609,5.045,3078.2
3078.3,62.983,7.07,0.064,2.607,5.043,3078.3
3078.4,62.764,7.415,0.065,2.606,5.044,3078.4
3078.5,62.603,7.142,0.066,2.607,5.06,3078.5
3078.6,62.531,7.131,0.068,2.606,5.059,3078.6
3078.7,62.607,7.475,0.069,2.604,5.063,3078.7
3078.8,62.787,7.296,0.07,2.602,5.068,3078.8
3078.9,63.145,6.719,0.07,2.6,5.114,3078.9
3079.0,63.484,6.887,0.07,2.6,5.147,3079.0
3079.1,63.805,7.483,0.071,2.602,5.176,3079.1
3079.2,64.06,7.347,0.072,2.603,5.22,3079.2
3079.3,64.213,7.46,0.073,2.604,5.274,3079.3
3079.4,64.288,8.471,0.074,2.603,5.336,3079.4
3079.5,64.278,8.785,0.074,2.602,5.388,3079.5
3079.6,64.148,8.694,0.071,2.601,5.45,3079.6
3079.7,63.914,8.454,0.07,2.602,5.496,3079.7
3079.8,63.649,9.083,0.069,2.605,5.531,3079.8
3079.9,63.382,9.272,0.069,2.608,5.632,3079.9
3080.0,63.111,8.234,0.069,2.608,5.729,3080.0
3080.1,62.75,8.234,0.066,2.605,5.805,3080.1
3080.2,62.32,8.253,0.066,2.605,5.883,3080.2
3080.3,61.807,7.404,0.064,2.608,5.941,3080.3
3080.4,61.469,7.368,0.065,2.614,6.002,3080.4
3080.5,61.204,6.866,0.064,2.618,6.113,3080.5
3080.6,61.026,6.542,0.064,2.619,6.148,3080.6
3080.7,60.946,6.724,0.063,2.618,6.216,3080.7
3080.8,60.872,6.448,0.06,2.616,6.307,3080.8
3080.9,60.782,6.068,0.059,2.616,6.421,3080.9
3081.0,60.705,6.312,0.058,2.616,6.593,3081.0
3081.1,60.64,6.414,0.057,2.616,6.697,3081.1
3081.2,60.598,6.459,0.056,2.616,6.849,3081.2
3081.3,60.647,5.507,0.056,2.615,6.953,3081.3
3081.4,60.715,5.042,0.056,2.614,7.047,3081.4
3081.5,60.759,5.087,0.057,2.616,7.115,3081.5
3081.6,60.657,6.385,0.061,2.621,7.17,3081.6
3081.7,60.515,7.569,0.061,2.626,7.316,3081.7
3081.8,60.435,6.603,0.061,2.63,7.454,3081.8
